HourUTC,HourDK,PriceArea,price_dkk_per_kwh,price_ore_per_kwh,SpotPriceDKK,buy_price_dkk_per_kwh,sell_price_dkk_per_kwh
2024-12-30 23:00:00+00:00,2024-12-31 00:00:00,DK1,0.376640015,37.6640015,376.640015,2.4083000187500003,0.376640015
2024-12-31 00:00:00+00:00,2024-12-31 01:00:00,DK1,0.342399994,34.2399994,342.399994,2.3654999925,0.342399994
2024-12-31 01:00:00+00:00,2024-12-31 02:00:00,DK1,0.420950012,42.095001200000006,420.950012,2.463687515,0.420950012
2024-12-31 02:00:00+00:00,2024-12-31 03:00:00,DK1,0.2603399959999999,26.0339996,260.339996,2.262924995,0.2603399959999999
2024-12-31 03:00:00+00:00,2024-12-31 04:00:00,DK1,0.230360001,23.036000100000003,230.360001,2.2254500012500005,0.230360001
2024-12-31 04:00:00+00:00,2024-12-31 05:00:00,DK1,0.225360001,22.5360001,225.360001,2.2192000012500004,0.225360001
2024-12-31 05:00:00+00:00,2024-12-31 06:00:00,DK1,0.298390015,29.8390015,298.390015,2.3104875187500005,0.298390015
2024-12-31 06:00:00+00:00,2024-12-31 07:00:00,DK1,0.38701001,38.701001000000005,387.01001,2.4212625125000002,0.38701001
2024-12-31 07:00:00+00:00,2024-12-31 08:00:00,DK1,0.585070007,58.5070007,585.070007,2.6688375087500003,0.585070007
2024-12-31 08:00:00+00:00,2024-12-31 09:00:00,DK1,0.622590027,62.2590027,622.590027,2.71573753375,0.622590027
2024-12-31 09:00:00+00:00,2024-12-31 10:00:00,DK1,0.357470001,35.7470001,357.470001,2.3843375012500005,0.357470001
2024-12-31 10:00:00+00:00,2024-12-31 11:00:00,DK1,0.3167399899999999,31.673999,316.73999,2.3334249875,0.3167399899999999
2024-12-31 11:00:00+00:00,2024-12-31 12:00:00,DK1,0.276829987,27.6829987,276.829987,2.2835374837500004,0.276829987
2024-12-31 12:00:00+00:00,2024-12-31 13:00:00,DK1,0.271089996,27.1089996,271.089996,2.2763624950000003,0.271089996
2024-12-31 13:00:00+00:00,2024-12-31 14:00:00,DK1,0.149050003,14.9050003,149.050003,2.1238125037500004,0.149050003
2024-12-31 14:00:00+00:00,2024-12-31 15:00:00,DK1,0.12682,12.682,126.82,2.096025,0.12682
2024-12-31 15:00:00+00:00,2024-12-31 16:00:00,DK1,0.139270004,13.9270004,139.270004,2.1115875050000006,0.139270004
2024-12-31 16:00:00+00:00,2024-12-31 17:00:00,DK1,0.156279999,15.6279999,156.279999,2.1328499987500003,0.156279999
2024-12-31 17:00:00+00:00,2024-12-31 18:00:00,DK1,0.193800003,19.3800003,193.800003,2.17975000375,0.193800003
2024-12-31 18:00:00+00:00,2024-12-31 19:00:00,DK1,0.186639999,18.6639999,186.639999,2.1707999987500006,0.186639999
2024-12-31 19:00:00+00:00,2024-12-31 20:00:00,DK1,0.141729996,14.1729996,141.729996,2.114662495,0.141729996
2024-12-31 20:00:00+00:00,2024-12-31 21:00:00,DK1,0.117120003,11.7120003,117.120003,2.08390000375,0.117120003
2024-12-31 21:00:00+00:00,2024-12-31 22:00:00,DK1,0.067580002,6.7580002,67.580002,2.0219750025,0.067580002
2024-12-31 22:00:00+00:00,2024-12-31 23:00:00,DK1,0.0038799999999999,0.3879999999999999,3.88,1.9423500000000002,0.0038799999999999
2024-12-31 23:00:00+00:00,2025-01-01 00:00:00,DK1,0.016110001,1.6110000999999998,16.110001,1.9576375012500002,0.016110001
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00,DK1,0.01193,1.193,11.93,1.9524125000000003,0.01193
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00,DK1,0.01216,1.216,12.16,1.9527000000000003,0.01216
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00,DK1,0.00813,0.8130000000000001,8.13,1.9476625000000003,0.00813
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00,DK1,0.0035099999999999,0.351,3.51,1.9418875000000002,0.0035099999999999
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00,DK1,0.0,0.0,0.0,1.9375000000000004,0.0
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00,DK1,0.00567,0.567,5.67,1.9445875000000004,0.00567
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00,DK1,0.0058899999999999,0.589,5.89,1.9448625000000002,0.0058899999999999
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00,DK1,0.0141,1.41,14.1,1.9551250000000002,0.0141
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00,DK1,0.01581,1.5810000000000002,15.81,1.9572625000000006,0.01581
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00,DK1,0.0264,2.64,26.4,1.9705000000000004,0.0264
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00,DK1,0.02759,2.759,27.59,1.9719875000000004,0.02759
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00,DK1,0.027969999,2.7969999000000003,27.969999,1.9724624987500003,0.027969999
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00,DK1,0.02841,2.841,28.41,1.9730125000000003,0.02841
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00,DK1,0.040049999,4.0049999000000005,40.049999,1.9875624987500005,0.040049999
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00,DK1,0.091580002,9.1580002,91.580002,2.0519750025000003,0.091580002
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00,DK1,0.147070007,14.7070007,147.070007,2.1213375087500004,0.147070007
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00,DK1,0.1654199979999999,16.5419998,165.419998,2.1442749975,0.1654199979999999
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00,DK1,0.130070007,13.0070007,130.070007,2.1000875087500006,0.130070007
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00,DK1,0.07607,7.607,76.07,2.0325875000000004,0.07607
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00,DK1,0.05966,5.966,59.66,2.0120750000000003,0.05966
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00,DK1,0.050189999,5.0189999,50.189999,2.0002374987500007,0.050189999
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00,DK1,0.0749499969999999,7.494999699999999,74.949997,2.0311874962500003,0.0749499969999999
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00,DK1,0.0522799989999999,5.2279999,52.279999,2.00284999875,0.0522799989999999
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00,DK1,0.021110001,2.1110001,21.110001,1.9638875012500003,0.021110001
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00,DK1,0.020139999,2.0139999,20.139999,1.9626749987500003,0.020139999
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00,DK1,0.026629999,2.6629999,26.629999,1.9707874987500005,0.026629999
2025-01-02 02:00:00+00:00,2025-01-02 03:00:00,DK1,0.0523600009999999,5.2360001,52.360001,2.0029500012500003,0.0523600009999999
2025-01-02 03:00:00+00:00,2025-01-02 04:00:00,DK1,0.095089996,9.5089996,95.089996,2.056362495,0.095089996
2025-01-02 04:00:00+00:00,2025-01-02 05:00:00,DK1,0.224259995,22.4259995,224.259995,2.2178249937500003,0.224259995
2025-01-02 05:00:00+00:00,2025-01-02 06:00:00,DK1,0.500660004,50.0660004,500.660004,2.5633250050000003,0.500660004
2025-01-02 06:00:00+00:00,2025-01-02 07:00:00,DK1,0.737080017,73.7080017,737.080017,2.8588500212500003,0.737080017
2025-01-02 07:00:00+00:00,2025-01-02 08:00:00,DK1,0.906369995,90.6369995,906.369995,3.07046249375,0.906369995
2025-01-02 08:00:00+00:00,2025-01-02 09:00:00,DK1,0.948880005,94.8880005,948.880005,3.1236000062500002,0.948880005
2025-01-02 09:00:00+00:00,2025-01-02 10:00:00,DK1,0.92875,92.875,928.75,3.0984375,0.92875
2025-01-02 10:00:00+00:00,2025-01-02 11:00:00,DK1,0.832169983,83.2169983,832.169983,2.9777124787500004,0.832169983
2025-01-02 11:00:00+00:00,2025-01-02 12:00:00,DK1,0.748789978,74.87899780000001,748.789978,2.8734874725000004,0.748789978
2025-01-02 12:00:00+00:00,2025-01-02 13:00:00,DK1,0.783840027,78.3840027,783.840027,2.9173000337500006,0.783840027
2025-01-02 13:00:00+00:00,2025-01-02 14:00:00,DK1,0.8294099730000001,82.9409973,829.409973,2.974262466250001,0.8294099730000001
2025-01-02 14:00:00+00:00,2025-01-02 15:00:00,DK1,0.941049988,94.1049988,941.049988,3.1138124850000004,0.941049988
2025-01-02 15:00:00+00:00,2025-01-02 16:00:00,DK1,1.00877002,100.877002,1008.77002,3.1984625250000005,1.00877002
2025-01-02 16:00:00+00:00,2025-01-02 17:00:00,DK1,1.1166899410000002,111.66899410000002,1116.689941,3.333362426250001,1.1166899410000002
2025-01-02 17:00:00+00:00,2025-01-02 18:00:00,DK1,1.083430054,108.3430054,1083.430054,3.2917875675,1.083430054
2025-01-02 18:00:00+00:00,2025-01-02 19:00:00,DK1,0.8007700200000001,80.07700200000001,800.77002,2.9384625250000007,0.8007700200000001
2025-01-02 19:00:00+00:00,2025-01-02 20:00:00,DK1,0.7651900020000001,76.51900020000001,765.190002,2.893987502500001,0.7651900020000001
2025-01-02 20:00:00+00:00,2025-01-02 21:00:00,DK1,0.581280029,58.1280029,581.280029,2.66410003625,0.581280029
2025-01-02 21:00:00+00:00,2025-01-02 22:00:00,DK1,0.489690002,48.9690002,489.690002,2.5496125025000005,0.489690002
2025-01-02 22:00:00+00:00,2025-01-02 23:00:00,DK1,0.371190002,37.1190002,371.190002,2.4014875025,0.371190002
2025-01-02 23:00:00+00:00,2025-01-03 00:00:00,DK1,0.318399994,31.839999400000004,318.399994,2.3354999925000004,0.318399994
2025-01-03 00:00:00+00:00,2025-01-03 01:00:00,DK1,0.284390015,28.4390015,284.390015,2.2929875187500004,0.284390015
2025-01-03 01:00:00+00:00,2025-01-03 02:00:00,DK1,0.262609985,26.2609985,262.609985,2.2657624812500003,0.262609985
2025-01-03 02:00:00+00:00,2025-01-03 03:00:00,DK1,0.249339996,24.9339996,249.339996,2.249174995,0.249339996
2025-01-03 03:00:00+00:00,2025-01-03 04:00:00,DK1,0.214279999,21.4279999,214.279999,2.20534999875,0.214279999
2025-01-03 04:00:00+00:00,2025-01-03 05:00:00,DK1,0.233300003,23.3300003,233.300003,2.2291250037500006,0.233300003
2025-01-03 05:00:00+00:00,2025-01-03 06:00:00,DK1,0.286709991,28.6709991,286.709991,2.29588748875,0.286709991
2025-01-03 06:00:00+00:00,2025-01-03 07:00:00,DK1,0.38873999,38.873999,388.73999,2.4234249875000002,0.38873999
2025-01-03 07:00:00+00:00,2025-01-03 08:00:00,DK1,0.59877002,59.877002000000005,598.77002,2.6859625250000003,0.59877002
2025-01-03 08:00:00+00:00,2025-01-03 09:00:00,DK1,0.559460022,55.9460022,559.460022,2.6368250275000005,0.559460022
2025-01-03 09:00:00+00:00,2025-01-03 10:00:00,DK1,0.562599976,56.2599976,562.599976,2.6407499700000003,0.562599976
2025-01-03 10:00:00+00:00,2025-01-03 11:00:00,DK1,0.465109985,46.5109985,465.109985,2.5188874812500006,0.465109985
2025-01-03 11:00:00+00:00,2025-01-03 12:00:00,DK1,0.401940002,40.194000200000005,401.940002,2.4399250025000003,0.401940002
2025-01-03 12:00:00+00:00,2025-01-03 13:00:00,DK1,0.39075,39.075,390.75,2.4259375000000003,0.39075
2025-01-03 13:00:00+00:00,2025-01-03 14:00:00,DK1,0.400149994,40.0149994,400.149994,2.4376874925000003,0.400149994
2025-01-03 14:00:00+00:00,2025-01-03 15:00:00,DK1,0.539849976,53.98499759999999,539.849976,2.61231247,0.539849976
2025-01-03 15:00:00+00:00,2025-01-03 16:00:00,DK1,0.748159973,74.8159973,748.159973,2.8726999662500003,0.748159973
2025-01-03 16:00:00+00:00,2025-01-03 17:00:00,DK1,0.786349976,78.6349976,786.349976,2.9204374700000004,0.786349976
2025-01-03 17:00:00+00:00,2025-01-03 18:00:00,DK1,0.806190002,80.6190002,806.190002,2.9452375025000004,0.806190002
2025-01-03 18:00:00+00:00,2025-01-03 19:00:00,DK1,0.748539978,74.8539978,748.539978,2.8731749725000006,0.748539978
2025-01-03 19:00:00+00:00,2025-01-03 20:00:00,DK1,0.609960022,60.9960022,609.960022,2.6999500275000003,0.609960022
2025-01-03 20:00:00+00:00,2025-01-03 21:00:00,DK1,0.600340027,60.0340027,600.340027,2.6879250337500005,0.600340027
2025-01-03 21:00:00+00:00,2025-01-03 22:00:00,DK1,0.500619995,50.0619995,500.619995,2.5632749937500003,0.500619995
2025-01-03 22:00:00+00:00,2025-01-03 23:00:00,DK1,0.5590200200000001,55.902002,559.02002,2.6362750250000007,0.5590200200000001
2025-01-03 23:00:00+00:00,2025-01-04 00:00:00,DK1,0.674609985,67.4609985,674.609985,2.7807624812500005,0.674609985
2025-01-04 00:00:00+00:00,2025-01-04 01:00:00,DK1,0.673570007,67.3570007,673.570007,2.77946250875,0.673570007
2025-01-04 01:00:00+00:00,2025-01-04 02:00:00,DK1,0.672900024,67.2900024,672.900024,2.7786250300000006,0.672900024
2025-01-04 02:00:00+00:00,2025-01-04 03:00:00,DK1,0.6827399900000001,68.273999,682.73999,2.7909249875000004,0.6827399900000001
2025-01-04 03:00:00+00:00,2025-01-04 04:00:00,DK1,0.715789978,71.5789978,715.789978,2.8322374725000006,0.715789978
2025-01-04 04:00:00+00:00,2025-01-04 05:00:00,DK1,0.76173999,76.17399900000001,761.73999,2.8896749875000003,0.76173999
2025-01-04 05:00:00+00:00,2025-01-04 06:00:00,DK1,0.825530029,82.55300290000001,825.530029,2.96941253625,0.825530029
2025-01-04 06:00:00+00:00,2025-01-04 07:00:00,DK1,0.8949099730000001,89.4909973,894.909973,3.056137466250001,0.8949099730000001
2025-01-04 07:00:00+00:00,2025-01-04 08:00:00,DK1,0.957789978,95.7789978,957.789978,3.1347374725000003,0.957789978
2025-01-04 08:00:00+00:00,2025-01-04 09:00:00,DK1,0.975400024,97.5400024,975.400024,3.1567500300000004,0.975400024
2025-01-04 09:00:00+00:00,2025-01-04 10:00:00,DK1,0.972340027,97.2340027,972.340027,3.1529250337500003,0.972340027
2025-01-04 10:00:00+00:00,2025-01-04 11:00:00,DK1,0.957049988,95.7049988,957.049988,3.1338124850000004,0.957049988
2025-01-04 11:00:00+00:00,2025-01-04 12:00:00,DK1,0.970030029,97.0030029,970.030029,3.1500375362500006,0.970030029
2025-01-04 12:00:00+00:00,2025-01-04 13:00:00,DK1,0.968690002,96.8690002,968.690002,3.1483625025000004,0.968690002
2025-01-04 13:00:00+00:00,2025-01-04 14:00:00,DK1,1.017549988,101.7549988,1017.549988,3.2094374850000005,1.017549988
2025-01-04 14:00:00+00:00,2025-01-04 15:00:00,DK1,1.034859985,103.4859985,1034.859985,3.231074981250001,1.034859985
2025-01-04 15:00:00+00:00,2025-01-04 16:00:00,DK1,1.059329956,105.9329956,1059.329956,3.2616624450000002,1.059329956
2025-01-04 16:00:00+00:00,2025-01-04 17:00:00,DK1,1.12826001,112.826001,1128.26001,3.3478250125000004,1.12826001
2025-01-04 17:00:00+00:00,2025-01-04 18:00:00,DK1,1.073130005,107.3130005,1073.130005,3.27891250625,1.073130005
2025-01-04 18:00:00+00:00,2025-01-04 19:00:00,DK1,1.029189941,102.9189941,1029.189941,3.22398742625,1.029189941
2025-01-04 19:00:00+00:00,2025-01-04 20:00:00,DK1,0.966,96.6,966.0,3.145,0.966
2025-01-04 20:00:00+00:00,2025-01-04 21:00:00,DK1,0.916320007,91.6320007,916.320007,3.0829000087500003,0.916320007
2025-01-04 21:00:00+00:00,2025-01-04 22:00:00,DK1,0.8824500120000001,88.2450012,882.450012,3.0405625150000004,0.8824500120000001
2025-01-04 22:00:00+00:00,2025-01-04 23:00:00,DK1,0.816799988,81.67999879999999,816.799988,2.9584999850000004,0.816799988
2025-01-04 23:00:00+00:00,2025-01-05 00:00:00,DK1,0.849070007,84.9070007,849.070007,2.9988375087500003,0.849070007
2025-01-05 00:00:00+00:00,2025-01-05 01:00:00,DK1,0.748309998,74.8309998,748.309998,2.8728874975000003,0.748309998
2025-01-05 01:00:00+00:00,2025-01-05 02:00:00,DK1,0.698190002,69.8190002,698.190002,2.8102375025000006,0.698190002
2025-01-05 02:00:00+00:00,2025-01-05 03:00:00,DK1,0.700130005,70.0130005,700.130005,2.8126625062500006,0.700130005
2025-01-05 03:00:00+00:00,2025-01-05 04:00:00,DK1,0.6666400149999999,66.6640015,666.640015,2.77080001875,0.6666400149999999
2025-01-05 04:00:00+00:00,2025-01-05 05:00:00,DK1,0.623159973,62.31599730000001,623.159973,2.7164499662500003,0.623159973
2025-01-05 05:00:00+00:00,2025-01-05 06:00:00,DK1,0.625919983,62.59199829999999,625.919983,2.71989997875,0.625919983
2025-01-05 06:00:00+00:00,2025-01-05 07:00:00,DK1,0.6155499879999999,61.55499879999999,615.549988,2.7069374850000005,0.6155499879999999
2025-01-05 07:00:00+00:00,2025-01-05 08:00:00,DK1,0.626890015,62.6890015,626.890015,2.72111251875,0.626890015
2025-01-05 08:00:00+00:00,2025-01-05 09:00:00,DK1,0.657090027,65.7090027,657.090027,2.7588625337500003,0.657090027
2025-01-05 09:00:00+00:00,2025-01-05 10:00:00,DK1,0.618679993,61.8679993,618.679993,2.710849991250001,0.618679993
2025-01-05 10:00:00+00:00,2025-01-05 11:00:00,DK1,0.662460022,66.24600219999999,662.460022,2.7655750275,0.662460022
2025-01-05 11:00:00+00:00,2025-01-05 12:00:00,DK1,0.609059998,60.9059998,609.059998,2.6988249975,0.609059998
2025-01-05 12:00:00+00:00,2025-01-05 13:00:00,DK1,0.5782600099999999,57.82600099999999,578.26001,2.6603250125,0.5782600099999999
2025-01-05 13:00:00+00:00,2025-01-05 14:00:00,DK1,0.507179993,50.7179993,507.179993,2.57147499125,0.507179993
2025-01-05 14:00:00+00:00,2025-01-05 15:00:00,DK1,0.377700012,37.7700012,377.700012,2.4096250150000005,0.377700012
2025-01-05 15:00:00+00:00,2025-01-05 16:00:00,DK1,0.37225,37.225,372.25,2.4028125000000005,0.37225
2025-01-05 16:00:00+00:00,2025-01-05 17:00:00,DK1,0.472790009,47.2790009,472.790009,2.5284875112500007,0.472790009
2025-01-05 17:00:00+00:00,2025-01-05 18:00:00,DK1,0.461160004,46.1160004,461.160004,2.5139500050000003,0.461160004
2025-01-05 18:00:00+00:00,2025-01-05 19:00:00,DK1,0.377769989,37.7769989,377.769989,2.40971248625,0.377769989
2025-01-05 19:00:00+00:00,2025-01-05 20:00:00,DK1,0.274850006,27.4850006,274.850006,2.2810625075,0.274850006
2025-01-05 20:00:00+00:00,2025-01-05 21:00:00,DK1,0.273880005,27.3880005,273.880005,2.2798500062500002,0.273880005
2025-01-05 21:00:00+00:00,2025-01-05 22:00:00,DK1,0.258660004,25.8660004,258.660004,2.2608250050000005,0.258660004
2025-01-05 22:00:00+00:00,2025-01-05 23:00:00,DK1,0.209880005,20.9880005,209.880005,2.19985000625,0.209880005
2025-01-05 23:00:00+00:00,2025-01-06 00:00:00,DK1,0.205259995,20.5259995,205.259995,2.19407499375,0.205259995
2025-01-06 00:00:00+00:00,2025-01-06 01:00:00,DK1,0.143649994,14.3649994,143.649994,2.1170624925000006,0.143649994
2025-01-06 01:00:00+00:00,2025-01-06 02:00:00,DK1,0.084650002,8.4650002,84.650002,2.0433125025000005,0.084650002
2025-01-06 02:00:00+00:00,2025-01-06 03:00:00,DK1,0.068620003,6.8620003,68.620003,2.0232750037500002,0.068620003
2025-01-06 03:00:00+00:00,2025-01-06 04:00:00,DK1,0.0745800019999999,7.458000199999999,74.580002,2.0307250025,0.0745800019999999
2025-01-06 04:00:00+00:00,2025-01-06 05:00:00,DK1,0.110459999,11.0459999,110.459999,2.07557499875,0.110459999
2025-01-06 05:00:00+00:00,2025-01-06 06:00:00,DK1,0.1776600039999999,17.7660004,177.660004,2.159575005,0.1776600039999999
2025-01-06 06:00:00+00:00,2025-01-06 07:00:00,DK1,0.236580002,23.6580002,236.580002,2.2332250025000002,0.236580002
2025-01-06 07:00:00+00:00,2025-01-06 08:00:00,DK1,0.295209991,29.5209991,295.209991,2.3065124887500006,0.295209991
2025-01-06 08:00:00+00:00,2025-01-06 09:00:00,DK1,0.269100006,26.9100006,269.100006,2.2738750075,0.269100006
2025-01-06 09:00:00+00:00,2025-01-06 10:00:00,DK1,0.25873999,25.873999,258.73999,2.2609249875,0.25873999
2025-01-06 10:00:00+00:00,2025-01-06 11:00:00,DK1,0.244860001,24.4860001,244.860001,2.2435750012500004,0.244860001
2025-01-06 11:00:00+00:00,2025-01-06 12:00:00,DK1,0.233300003,23.3300003,233.300003,2.2291250037500006,0.233300003
2025-01-06 12:00:00+00:00,2025-01-06 13:00:00,DK1,0.213309998,21.3309998,213.309998,2.2041374975,0.213309998
2025-01-06 13:00:00+00:00,2025-01-06 14:00:00,DK1,0.191009995,19.1009995,191.009995,2.1762624937500004,0.191009995
2025-01-06 14:00:00+00:00,2025-01-06 15:00:00,DK1,0.196309998,19.6309998,196.309998,2.1828874975000003,0.196309998
2025-01-06 15:00:00+00:00,2025-01-06 16:00:00,DK1,0.2004100039999999,20.0410004,200.410004,2.188012505,0.2004100039999999
2025-01-06 16:00:00+00:00,2025-01-06 17:00:00,DK1,0.236139999,23.6139999,236.139999,2.2326749987500003,0.236139999
2025-01-06 17:00:00+00:00,2025-01-06 18:00:00,DK1,0.235539993,23.5539993,235.539993,2.23192499125,0.235539993
2025-01-06 18:00:00+00:00,2025-01-06 19:00:00,DK1,0.2089100039999999,20.8910004,208.910004,2.198637505,0.2089100039999999
2025-01-06 19:00:00+00:00,2025-01-06 20:00:00,DK1,0.185419998,18.5419998,185.419998,2.1692749975000005,0.185419998
2025-01-06 20:00:00+00:00,2025-01-06 21:00:00,DK1,0.1030800019999999,10.3080002,103.080002,2.0663500025,0.1030800019999999
2025-01-06 21:00:00+00:00,2025-01-06 22:00:00,DK1,0.152300003,15.230000300000002,152.300003,2.1278750037500003,0.152300003
2025-01-06 22:00:00+00:00,2025-01-06 23:00:00,DK1,0.075410004,7.541000400000001,75.410004,2.0317625050000006,0.075410004
2025-01-06 23:00:00+00:00,2025-01-07 00:00:00,DK1,0.101449997,10.1449997,101.449997,2.0643124962500004,0.101449997
2025-01-07 00:00:00+00:00,2025-01-07 01:00:00,DK1,0.064970001,6.4970001,64.970001,2.0187125012500005,0.064970001
2025-01-07 01:00:00+00:00,2025-01-07 02:00:00,DK1,0.066389999,6.638999900000001,66.389999,2.0204874987500006,0.066389999
2025-01-07 02:00:00+00:00,2025-01-07 03:00:00,DK1,0.037369999,3.7369999,37.369999,1.9842124987500003,0.037369999
2025-01-07 03:00:00+00:00,2025-01-07 04:00:00,DK1,0.03827,3.827,38.27,1.9853375000000004,0.03827
2025-01-07 04:00:00+00:00,2025-01-07 05:00:00,DK1,0.043259998,4.3259998,43.259998,1.9915749975000003,0.043259998
2025-01-07 05:00:00+00:00,2025-01-07 06:00:00,DK1,0.33425,33.425,334.25,2.3553125,0.33425
2025-01-07 06:00:00+00:00,2025-01-07 07:00:00,DK1,0.283679993,28.3679993,283.679993,2.29209999125,0.283679993
2025-01-07 07:00:00+00:00,2025-01-07 08:00:00,DK1,0.2774800109999999,27.7480011,277.480011,2.28435001375,0.2774800109999999
2025-01-07 08:00:00+00:00,2025-01-07 09:00:00,DK1,0.261149994,26.1149994,261.149994,2.2639374925,0.261149994
2025-01-07 09:00:00+00:00,2025-01-07 10:00:00,DK1,0.255630005,25.5630005,255.630005,2.2570375062500005,0.255630005
2025-01-07 10:00:00+00:00,2025-01-07 11:00:00,DK1,0.258459991,25.8459991,258.459991,2.26057498875,0.258459991
2025-01-07 11:00:00+00:00,2025-01-07 12:00:00,DK1,0.2486199949999999,24.8619995,248.619995,2.24827499375,0.2486199949999999
2025-01-07 12:00:00+00:00,2025-01-07 13:00:00,DK1,0.248169998,24.8169998,248.169998,2.2477124975000002,0.248169998
2025-01-07 13:00:00+00:00,2025-01-07 14:00:00,DK1,0.2482400049999999,24.8240005,248.240005,2.2478000062500003,0.2482400049999999
2025-01-07 14:00:00+00:00,2025-01-07 15:00:00,DK1,0.248020004,24.8020004,248.020004,2.2475250050000004,0.248020004
2025-01-07 15:00:00+00:00,2025-01-07 16:00:00,DK1,0.261450012,26.1450012,261.450012,2.2643125150000003,0.261450012
2025-01-07 16:00:00+00:00,2025-01-07 17:00:00,DK1,0.286809998,28.6809998,286.809998,2.2960124975000005,0.286809998
2025-01-07 17:00:00+00:00,2025-01-07 18:00:00,DK1,0.261149994,26.1149994,261.149994,2.2639374925,0.261149994
2025-01-07 18:00:00+00:00,2025-01-07 19:00:00,DK1,0.2475,24.75,247.5,2.246875,0.2475
2025-01-07 19:00:00+00:00,2025-01-07 20:00:00,DK1,0.187970001,18.7970001,187.970001,2.1724625012500005,0.187970001
2025-01-07 20:00:00+00:00,2025-01-07 21:00:00,DK1,0.149330002,14.933000200000002,149.330002,2.1241625025000004,0.149330002
2025-01-07 21:00:00+00:00,2025-01-07 22:00:00,DK1,0.168580002,16.8580002,168.580002,2.1482250025000003,0.168580002
2025-01-07 22:00:00+00:00,2025-01-07 23:00:00,DK1,0.277339996,27.7339996,277.339996,2.2841749950000003,0.277339996
2025-01-07 23:00:00+00:00,2025-01-08 00:00:00,DK1,0.152919998,15.2919998,152.919998,2.1286499975,0.152919998
2025-01-08 00:00:00+00:00,2025-01-08 01:00:00,DK1,0.174110001,17.411000100000003,174.110001,2.1551375012500005,0.174110001
2025-01-08 01:00:00+00:00,2025-01-08 02:00:00,DK1,0.178509995,17.8509995,178.509995,2.1606374937500004,0.178509995
2025-01-08 02:00:00+00:00,2025-01-08 03:00:00,DK1,0.172089996,17.208999600000002,172.089996,2.1526124950000005,0.172089996
2025-01-08 03:00:00+00:00,2025-01-08 04:00:00,DK1,0.196779999,19.6779999,196.779999,2.1834749987500004,0.196779999
2025-01-08 04:00:00+00:00,2025-01-08 05:00:00,DK1,0.212300003,21.2300003,212.300003,2.2028750037500004,0.212300003
2025-01-08 05:00:00+00:00,2025-01-08 06:00:00,DK1,0.231169998,23.1169998,231.169998,2.2264624975,0.231169998
2025-01-08 06:00:00+00:00,2025-01-08 07:00:00,DK1,0.346869995,34.686999500000006,346.869995,2.37108749375,0.346869995
2025-01-08 07:00:00+00:00,2025-01-08 08:00:00,DK1,0.439959991,43.9959991,439.959991,2.4874499887500003,0.439959991
2025-01-08 08:00:00+00:00,2025-01-08 09:00:00,DK1,0.500609985,50.0609985,500.609985,2.5632624812500007,0.500609985
2025-01-08 09:00:00+00:00,2025-01-08 10:00:00,DK1,0.53223999,53.223999,532.23999,2.6027999875,0.53223999
2025-01-08 10:00:00+00:00,2025-01-08 11:00:00,DK1,0.552450012,55.2450012,552.450012,2.6280625150000003,0.552450012
2025-01-08 11:00:00+00:00,2025-01-08 12:00:00,DK1,0.5420100099999999,54.20100099999999,542.01001,2.6150125125,0.5420100099999999
2025-01-08 12:00:00+00:00,2025-01-08 13:00:00,DK1,0.5816900020000001,58.169000200000006,581.690002,2.6646125025000007,0.5816900020000001
2025-01-08 13:00:00+00:00,2025-01-08 14:00:00,DK1,0.6340599979999999,63.40599979999999,634.059998,2.7300749975000005,0.6340599979999999
2025-01-08 14:00:00+00:00,2025-01-08 15:00:00,DK1,0.78622998,78.622998,786.22998,2.9202874750000003,0.78622998
2025-01-08 15:00:00+00:00,2025-01-08 16:00:00,DK1,0.936320007,93.6320007,936.320007,3.10790000875,0.936320007
2025-01-08 16:00:00+00:00,2025-01-08 17:00:00,DK1,1.139670044,113.9670044,1139.670044,3.3620875550000004,1.139670044
