HourUTC,HourDK,PriceArea,price_dkk_per_kwh,price_ore_per_kwh,SpotPriceDKK
2024-12-30 23:00:00+00:00,2024-12-31 00:00:00,DK1,0.376640015,37.6640015,376.640015
2024-12-31 00:00:00+00:00,2024-12-31 01:00:00,DK1,0.342399994,34.2399994,342.399994
2024-12-31 01:00:00+00:00,2024-12-31 02:00:00,DK1,0.42095001200000004,42.095001200000006,420.950012
2024-12-31 02:00:00+00:00,2024-12-31 03:00:00,DK1,0.26033999599999996,26.033999599999998,260.339996
2024-12-31 03:00:00+00:00,2024-12-31 04:00:00,DK1,0.230360001,23.036000100000003,230.360001
2024-12-31 04:00:00+00:00,2024-12-31 05:00:00,DK1,0.225360001,22.5360001,225.360001
2024-12-31 05:00:00+00:00,2024-12-31 06:00:00,DK1,0.298390015,29.839001500000002,298.390015
2024-12-31 06:00:00+00:00,2024-12-31 07:00:00,DK1,0.38701001,38.701001000000005,387.01001
2024-12-31 07:00:00+00:00,2024-12-31 08:00:00,DK1,0.585070007,58.5070007,585.070007
2024-12-31 08:00:00+00:00,2024-12-31 09:00:00,DK1,0.622590027,62.259002699999996,622.590027
2024-12-31 09:00:00+00:00,2024-12-31 10:00:00,DK1,0.35747000100000004,35.7470001,357.470001
2024-12-31 10:00:00+00:00,2024-12-31 11:00:00,DK1,0.31673998999999997,31.673999,316.73999
2024-12-31 11:00:00+00:00,2024-12-31 12:00:00,DK1,0.276829987,27.6829987,276.829987
2024-12-31 12:00:00+00:00,2024-12-31 13:00:00,DK1,0.271089996,27.1089996,271.089996
2024-12-31 13:00:00+00:00,2024-12-31 14:00:00,DK1,0.14905000300000001,14.905000300000001,149.050003
2024-12-31 14:00:00+00:00,2024-12-31 15:00:00,DK1,0.12682,12.681999999999999,126.82
2024-12-31 15:00:00+00:00,2024-12-31 16:00:00,DK1,0.139270004,13.9270004,139.270004
2024-12-31 16:00:00+00:00,2024-12-31 17:00:00,DK1,0.156279999,15.6279999,156.279999
2024-12-31 17:00:00+00:00,2024-12-31 18:00:00,DK1,0.193800003,19.3800003,193.800003
2024-12-31 18:00:00+00:00,2024-12-31 19:00:00,DK1,0.186639999,18.6639999,186.639999
2024-12-31 19:00:00+00:00,2024-12-31 20:00:00,DK1,0.141729996,14.172999599999999,141.729996
2024-12-31 20:00:00+00:00,2024-12-31 21:00:00,DK1,0.117120003,11.7120003,117.120003
2024-12-31 21:00:00+00:00,2024-12-31 22:00:00,DK1,0.067580002,6.7580002,67.580002
2024-12-31 22:00:00+00:00,2024-12-31 23:00:00,DK1,0.0038799999999999998,0.38799999999999996,3.88
2024-12-31 23:00:00+00:00,2025-01-01 00:00:00,DK1,0.016110001,1.6110000999999998,16.110001
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00,DK1,0.01193,1.193,11.93
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00,DK1,0.01216,1.216,12.16
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00,DK1,0.00813,0.8130000000000001,8.13
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00,DK1,0.0035099999999999997,0.351,3.51
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00,DK1,0.0,0.0,0.0
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00,DK1,0.00567,0.567,5.67
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00,DK1,0.005889999999999999,0.589,5.89
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00,DK1,0.0141,1.41,14.1
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00,DK1,0.01581,1.5810000000000002,15.81
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00,DK1,0.0264,2.64,26.4
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00,DK1,0.02759,2.759,27.59
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00,DK1,0.027969999000000002,2.7969999000000003,27.969999
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00,DK1,0.02841,2.841,28.41
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00,DK1,0.040049999,4.0049999000000005,40.049999
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00,DK1,0.091580002,9.1580002,91.580002
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00,DK1,0.147070007,14.7070007,147.070007
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00,DK1,0.16541999799999998,16.5419998,165.419998
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00,DK1,0.13007000700000002,13.0070007,130.070007
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00,DK1,0.07607,7.607,76.07
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00,DK1,0.05966,5.966,59.66
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00,DK1,0.050189999,5.0189999,50.189999
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00,DK1,0.07494999699999999,7.494999699999999,74.949997
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00,DK1,0.052279998999999994,5.2279998999999995,52.279999
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00,DK1,0.021110001,2.1110001,21.110001
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00,DK1,0.020139999,2.0139999,20.139999
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00,DK1,0.026629999,2.6629999,26.629999
2025-01-02 02:00:00+00:00,2025-01-02 03:00:00,DK1,0.052360000999999996,5.2360001,52.360001
2025-01-02 03:00:00+00:00,2025-01-02 04:00:00,DK1,0.095089996,9.5089996,95.089996
2025-01-02 04:00:00+00:00,2025-01-02 05:00:00,DK1,0.224259995,22.4259995,224.259995
2025-01-02 05:00:00+00:00,2025-01-02 06:00:00,DK1,0.500660004,50.0660004,500.660004
2025-01-02 06:00:00+00:00,2025-01-02 07:00:00,DK1,0.737080017,73.7080017,737.080017
2025-01-02 07:00:00+00:00,2025-01-02 08:00:00,DK1,0.906369995,90.6369995,906.369995
2025-01-02 08:00:00+00:00,2025-01-02 09:00:00,DK1,0.948880005,94.8880005,948.880005
2025-01-02 09:00:00+00:00,2025-01-02 10:00:00,DK1,0.92875,92.875,928.75
2025-01-02 10:00:00+00:00,2025-01-02 11:00:00,DK1,0.832169983,83.2169983,832.169983
2025-01-02 11:00:00+00:00,2025-01-02 12:00:00,DK1,0.748789978,74.87899780000001,748.789978
2025-01-02 12:00:00+00:00,2025-01-02 13:00:00,DK1,0.783840027,78.3840027,783.840027
2025-01-02 13:00:00+00:00,2025-01-02 14:00:00,DK1,0.8294099730000001,82.9409973,829.409973
2025-01-02 14:00:00+00:00,2025-01-02 15:00:00,DK1,0.941049988,94.10499879999999,941.049988
2025-01-02 15:00:00+00:00,2025-01-02 16:00:00,DK1,1.00877002,100.877002,1008.77002
2025-01-02 16:00:00+00:00,2025-01-02 17:00:00,DK1,1.1166899410000002,111.66899410000002,1116.689941
2025-01-02 17:00:00+00:00,2025-01-02 18:00:00,DK1,1.083430054,108.3430054,1083.430054
2025-01-02 18:00:00+00:00,2025-01-02 19:00:00,DK1,0.8007700200000001,80.07700200000001,800.77002
2025-01-02 19:00:00+00:00,2025-01-02 20:00:00,DK1,0.7651900020000001,76.51900020000001,765.190002
2025-01-02 20:00:00+00:00,2025-01-02 21:00:00,DK1,0.581280029,58.1280029,581.280029
2025-01-02 21:00:00+00:00,2025-01-02 22:00:00,DK1,0.489690002,48.9690002,489.690002
2025-01-02 22:00:00+00:00,2025-01-02 23:00:00,DK1,0.371190002,37.1190002,371.190002
2025-01-02 23:00:00+00:00,2025-01-03 00:00:00,DK1,0.318399994,31.839999400000004,318.399994
2025-01-03 00:00:00+00:00,2025-01-03 01:00:00,DK1,0.284390015,28.4390015,284.390015
2025-01-03 01:00:00+00:00,2025-01-03 02:00:00,DK1,0.262609985,26.2609985,262.609985
2025-01-03 02:00:00+00:00,2025-01-03 03:00:00,DK1,0.249339996,24.9339996,249.339996
2025-01-03 03:00:00+00:00,2025-01-03 04:00:00,DK1,0.214279999,21.4279999,214.279999
2025-01-03 04:00:00+00:00,2025-01-03 05:00:00,DK1,0.233300003,23.330000300000002,233.300003
2025-01-03 05:00:00+00:00,2025-01-03 06:00:00,DK1,0.286709991,28.6709991,286.709991
2025-01-03 06:00:00+00:00,2025-01-03 07:00:00,DK1,0.38873999,38.873999,388.73999
2025-01-03 07:00:00+00:00,2025-01-03 08:00:00,DK1,0.59877002,59.877002000000005,598.77002
2025-01-03 08:00:00+00:00,2025-01-03 09:00:00,DK1,0.559460022,55.9460022,559.460022
2025-01-03 09:00:00+00:00,2025-01-03 10:00:00,DK1,0.562599976,56.2599976,562.599976
2025-01-03 10:00:00+00:00,2025-01-03 11:00:00,DK1,0.465109985,46.5109985,465.109985
2025-01-03 11:00:00+00:00,2025-01-03 12:00:00,DK1,0.401940002,40.194000200000005,401.940002
2025-01-03 12:00:00+00:00,2025-01-03 13:00:00,DK1,0.39075,39.074999999999996,390.75
2025-01-03 13:00:00+00:00,2025-01-03 14:00:00,DK1,0.400149994,40.0149994,400.149994
2025-01-03 14:00:00+00:00,2025-01-03 15:00:00,DK1,0.539849976,53.98499759999999,539.849976
2025-01-03 15:00:00+00:00,2025-01-03 16:00:00,DK1,0.748159973,74.8159973,748.159973
2025-01-03 16:00:00+00:00,2025-01-03 17:00:00,DK1,0.786349976,78.6349976,786.349976
2025-01-03 17:00:00+00:00,2025-01-03 18:00:00,DK1,0.806190002,80.6190002,806.190002
2025-01-03 18:00:00+00:00,2025-01-03 19:00:00,DK1,0.748539978,74.8539978,748.539978
2025-01-03 19:00:00+00:00,2025-01-03 20:00:00,DK1,0.609960022,60.9960022,609.960022
2025-01-03 20:00:00+00:00,2025-01-03 21:00:00,DK1,0.600340027,60.0340027,600.340027
2025-01-03 21:00:00+00:00,2025-01-03 22:00:00,DK1,0.500619995,50.0619995,500.619995
2025-01-03 22:00:00+00:00,2025-01-03 23:00:00,DK1,0.5590200200000001,55.902002,559.02002
2025-01-03 23:00:00+00:00,2025-01-04 00:00:00,DK1,0.674609985,67.4609985,674.609985
2025-01-04 00:00:00+00:00,2025-01-04 01:00:00,DK1,0.673570007,67.3570007,673.570007
2025-01-04 01:00:00+00:00,2025-01-04 02:00:00,DK1,0.672900024,67.2900024,672.900024
2025-01-04 02:00:00+00:00,2025-01-04 03:00:00,DK1,0.6827399900000001,68.273999,682.73999
2025-01-04 03:00:00+00:00,2025-01-04 04:00:00,DK1,0.715789978,71.5789978,715.789978
2025-01-04 04:00:00+00:00,2025-01-04 05:00:00,DK1,0.76173999,76.17399900000001,761.73999
2025-01-04 05:00:00+00:00,2025-01-04 06:00:00,DK1,0.825530029,82.55300290000001,825.530029
2025-01-04 06:00:00+00:00,2025-01-04 07:00:00,DK1,0.8949099730000001,89.4909973,894.909973
2025-01-04 07:00:00+00:00,2025-01-04 08:00:00,DK1,0.957789978,95.7789978,957.789978
2025-01-04 08:00:00+00:00,2025-01-04 09:00:00,DK1,0.975400024,97.5400024,975.400024
2025-01-04 09:00:00+00:00,2025-01-04 10:00:00,DK1,0.972340027,97.2340027,972.340027
2025-01-04 10:00:00+00:00,2025-01-04 11:00:00,DK1,0.957049988,95.7049988,957.049988
2025-01-04 11:00:00+00:00,2025-01-04 12:00:00,DK1,0.970030029,97.0030029,970.030029
2025-01-04 12:00:00+00:00,2025-01-04 13:00:00,DK1,0.968690002,96.8690002,968.690002
2025-01-04 13:00:00+00:00,2025-01-04 14:00:00,DK1,1.017549988,101.75499880000001,1017.549988
2025-01-04 14:00:00+00:00,2025-01-04 15:00:00,DK1,1.034859985,103.4859985,1034.859985
2025-01-04 15:00:00+00:00,2025-01-04 16:00:00,DK1,1.059329956,105.9329956,1059.329956
2025-01-04 16:00:00+00:00,2025-01-04 17:00:00,DK1,1.12826001,112.82600099999999,1128.26001
2025-01-04 17:00:00+00:00,2025-01-04 18:00:00,DK1,1.0731300049999999,107.31300049999999,1073.130005
2025-01-04 18:00:00+00:00,2025-01-04 19:00:00,DK1,1.029189941,102.9189941,1029.189941
2025-01-04 19:00:00+00:00,2025-01-04 20:00:00,DK1,0.966,96.6,966.0
2025-01-04 20:00:00+00:00,2025-01-04 21:00:00,DK1,0.916320007,91.6320007,916.320007
2025-01-04 21:00:00+00:00,2025-01-04 22:00:00,DK1,0.8824500120000001,88.2450012,882.450012
2025-01-04 22:00:00+00:00,2025-01-04 23:00:00,DK1,0.816799988,81.67999879999999,816.799988
2025-01-04 23:00:00+00:00,2025-01-05 00:00:00,DK1,0.849070007,84.9070007,849.070007
2025-01-05 00:00:00+00:00,2025-01-05 01:00:00,DK1,0.748309998,74.8309998,748.309998
2025-01-05 01:00:00+00:00,2025-01-05 02:00:00,DK1,0.698190002,69.8190002,698.190002
2025-01-05 02:00:00+00:00,2025-01-05 03:00:00,DK1,0.700130005,70.0130005,700.130005
2025-01-05 03:00:00+00:00,2025-01-05 04:00:00,DK1,0.6666400149999999,66.6640015,666.640015
2025-01-05 04:00:00+00:00,2025-01-05 05:00:00,DK1,0.623159973,62.31599730000001,623.159973
2025-01-05 05:00:00+00:00,2025-01-05 06:00:00,DK1,0.625919983,62.59199829999999,625.919983
2025-01-05 06:00:00+00:00,2025-01-05 07:00:00,DK1,0.6155499879999999,61.55499879999999,615.549988
2025-01-05 07:00:00+00:00,2025-01-05 08:00:00,DK1,0.626890015,62.689001499999996,626.890015
2025-01-05 08:00:00+00:00,2025-01-05 09:00:00,DK1,0.657090027,65.7090027,657.090027
2025-01-05 09:00:00+00:00,2025-01-05 10:00:00,DK1,0.618679993,61.8679993,618.679993
2025-01-05 10:00:00+00:00,2025-01-05 11:00:00,DK1,0.662460022,66.24600219999999,662.460022
2025-01-05 11:00:00+00:00,2025-01-05 12:00:00,DK1,0.609059998,60.9059998,609.059998
2025-01-05 12:00:00+00:00,2025-01-05 13:00:00,DK1,0.5782600099999999,57.82600099999999,578.26001
2025-01-05 13:00:00+00:00,2025-01-05 14:00:00,DK1,0.507179993,50.7179993,507.179993
2025-01-05 14:00:00+00:00,2025-01-05 15:00:00,DK1,0.37770001200000003,37.7700012,377.700012
2025-01-05 15:00:00+00:00,2025-01-05 16:00:00,DK1,0.37225,37.225,372.25
2025-01-05 16:00:00+00:00,2025-01-05 17:00:00,DK1,0.472790009,47.2790009,472.790009
2025-01-05 17:00:00+00:00,2025-01-05 18:00:00,DK1,0.461160004,46.116000400000004,461.160004
2025-01-05 18:00:00+00:00,2025-01-05 19:00:00,DK1,0.37776998900000003,37.7769989,377.769989
2025-01-05 19:00:00+00:00,2025-01-05 20:00:00,DK1,0.274850006,27.4850006,274.850006
2025-01-05 20:00:00+00:00,2025-01-05 21:00:00,DK1,0.273880005,27.388000499999997,273.880005
2025-01-05 21:00:00+00:00,2025-01-05 22:00:00,DK1,0.258660004,25.8660004,258.660004
2025-01-05 22:00:00+00:00,2025-01-05 23:00:00,DK1,0.209880005,20.988000500000002,209.880005
2025-01-05 23:00:00+00:00,2025-01-06 00:00:00,DK1,0.205259995,20.5259995,205.259995
2025-01-06 00:00:00+00:00,2025-01-06 01:00:00,DK1,0.143649994,14.3649994,143.649994
2025-01-06 01:00:00+00:00,2025-01-06 02:00:00,DK1,0.084650002,8.4650002,84.650002
2025-01-06 02:00:00+00:00,2025-01-06 03:00:00,DK1,0.068620003,6.8620003,68.620003
2025-01-06 03:00:00+00:00,2025-01-06 04:00:00,DK1,0.07458000199999999,7.458000199999999,74.580002
2025-01-06 04:00:00+00:00,2025-01-06 05:00:00,DK1,0.110459999,11.0459999,110.459999
2025-01-06 05:00:00+00:00,2025-01-06 06:00:00,DK1,0.17766000399999998,17.7660004,177.660004
2025-01-06 06:00:00+00:00,2025-01-06 07:00:00,DK1,0.236580002,23.6580002,236.580002
2025-01-06 07:00:00+00:00,2025-01-06 08:00:00,DK1,0.295209991,29.5209991,295.209991
2025-01-06 08:00:00+00:00,2025-01-06 09:00:00,DK1,0.269100006,26.9100006,269.100006
2025-01-06 09:00:00+00:00,2025-01-06 10:00:00,DK1,0.25873999,25.873998999999998,258.73999
2025-01-06 10:00:00+00:00,2025-01-06 11:00:00,DK1,0.24486000100000002,24.486000100000002,244.860001
2025-01-06 11:00:00+00:00,2025-01-06 12:00:00,DK1,0.233300003,23.330000300000002,233.300003
2025-01-06 12:00:00+00:00,2025-01-06 13:00:00,DK1,0.213309998,21.3309998,213.309998
2025-01-06 13:00:00+00:00,2025-01-06 14:00:00,DK1,0.19100999500000002,19.1009995,191.009995
2025-01-06 14:00:00+00:00,2025-01-06 15:00:00,DK1,0.196309998,19.6309998,196.309998
2025-01-06 15:00:00+00:00,2025-01-06 16:00:00,DK1,0.20041000399999997,20.041000399999998,200.410004
2025-01-06 16:00:00+00:00,2025-01-06 17:00:00,DK1,0.236139999,23.6139999,236.139999
2025-01-06 17:00:00+00:00,2025-01-06 18:00:00,DK1,0.235539993,23.5539993,235.539993
2025-01-06 18:00:00+00:00,2025-01-06 19:00:00,DK1,0.20891000399999998,20.8910004,208.910004
2025-01-06 19:00:00+00:00,2025-01-06 20:00:00,DK1,0.185419998,18.5419998,185.419998
2025-01-06 20:00:00+00:00,2025-01-06 21:00:00,DK1,0.10308000199999999,10.308000199999999,103.080002
2025-01-06 21:00:00+00:00,2025-01-06 22:00:00,DK1,0.15230000300000002,15.230000300000002,152.300003
2025-01-06 22:00:00+00:00,2025-01-06 23:00:00,DK1,0.075410004,7.541000400000001,75.410004
2025-01-06 23:00:00+00:00,2025-01-07 00:00:00,DK1,0.101449997,10.1449997,101.449997
2025-01-07 00:00:00+00:00,2025-01-07 01:00:00,DK1,0.064970001,6.4970001,64.970001
2025-01-07 01:00:00+00:00,2025-01-07 02:00:00,DK1,0.066389999,6.638999900000001,66.389999
2025-01-07 02:00:00+00:00,2025-01-07 03:00:00,DK1,0.037369999,3.7369999000000003,37.369999
2025-01-07 03:00:00+00:00,2025-01-07 04:00:00,DK1,0.038270000000000005,3.8270000000000004,38.27
2025-01-07 04:00:00+00:00,2025-01-07 05:00:00,DK1,0.043259998,4.3259998,43.259998
2025-01-07 05:00:00+00:00,2025-01-07 06:00:00,DK1,0.33425,33.425,334.25
2025-01-07 06:00:00+00:00,2025-01-07 07:00:00,DK1,0.283679993,28.3679993,283.679993
2025-01-07 07:00:00+00:00,2025-01-07 08:00:00,DK1,0.27748001099999997,27.748001099999996,277.480011
2025-01-07 08:00:00+00:00,2025-01-07 09:00:00,DK1,0.261149994,26.1149994,261.149994
2025-01-07 09:00:00+00:00,2025-01-07 10:00:00,DK1,0.255630005,25.5630005,255.630005
2025-01-07 10:00:00+00:00,2025-01-07 11:00:00,DK1,0.258459991,25.8459991,258.459991
2025-01-07 11:00:00+00:00,2025-01-07 12:00:00,DK1,0.24861999499999998,24.8619995,248.619995
2025-01-07 12:00:00+00:00,2025-01-07 13:00:00,DK1,0.248169998,24.8169998,248.169998
2025-01-07 13:00:00+00:00,2025-01-07 14:00:00,DK1,0.24824000499999999,24.824000499999997,248.240005
2025-01-07 14:00:00+00:00,2025-01-07 15:00:00,DK1,0.248020004,24.802000399999997,248.020004
2025-01-07 15:00:00+00:00,2025-01-07 16:00:00,DK1,0.261450012,26.1450012,261.450012
2025-01-07 16:00:00+00:00,2025-01-07 17:00:00,DK1,0.286809998,28.680999800000002,286.809998
2025-01-07 17:00:00+00:00,2025-01-07 18:00:00,DK1,0.261149994,26.1149994,261.149994
2025-01-07 18:00:00+00:00,2025-01-07 19:00:00,DK1,0.2475,24.75,247.5
2025-01-07 19:00:00+00:00,2025-01-07 20:00:00,DK1,0.187970001,18.797000099999998,187.970001
2025-01-07 20:00:00+00:00,2025-01-07 21:00:00,DK1,0.14933000200000002,14.933000200000002,149.330002
2025-01-07 21:00:00+00:00,2025-01-07 22:00:00,DK1,0.168580002,16.8580002,168.580002
2025-01-07 22:00:00+00:00,2025-01-07 23:00:00,DK1,0.277339996,27.733999599999997,277.339996
2025-01-07 23:00:00+00:00,2025-01-08 00:00:00,DK1,0.152919998,15.2919998,152.919998
2025-01-08 00:00:00+00:00,2025-01-08 01:00:00,DK1,0.17411000100000001,17.411000100000003,174.110001
2025-01-08 01:00:00+00:00,2025-01-08 02:00:00,DK1,0.178509995,17.8509995,178.509995
2025-01-08 02:00:00+00:00,2025-01-08 03:00:00,DK1,0.17208999600000002,17.208999600000002,172.089996
2025-01-08 03:00:00+00:00,2025-01-08 04:00:00,DK1,0.196779999,19.6779999,196.779999
2025-01-08 04:00:00+00:00,2025-01-08 05:00:00,DK1,0.21230000300000001,21.2300003,212.300003
2025-01-08 05:00:00+00:00,2025-01-08 06:00:00,DK1,0.231169998,23.1169998,231.169998
2025-01-08 06:00:00+00:00,2025-01-08 07:00:00,DK1,0.34686999500000004,34.686999500000006,346.869995
2025-01-08 07:00:00+00:00,2025-01-08 08:00:00,DK1,0.439959991,43.9959991,439.959991
2025-01-08 08:00:00+00:00,2025-01-08 09:00:00,DK1,0.500609985,50.0609985,500.609985
2025-01-08 09:00:00+00:00,2025-01-08 10:00:00,DK1,0.53223999,53.223999,532.23999
2025-01-08 10:00:00+00:00,2025-01-08 11:00:00,DK1,0.552450012,55.2450012,552.450012
2025-01-08 11:00:00+00:00,2025-01-08 12:00:00,DK1,0.5420100099999999,54.20100099999999,542.01001
2025-01-08 12:00:00+00:00,2025-01-08 13:00:00,DK1,0.5816900020000001,58.169000200000006,581.690002
2025-01-08 13:00:00+00:00,2025-01-08 14:00:00,DK1,0.6340599979999999,63.40599979999999,634.059998
2025-01-08 14:00:00+00:00,2025-01-08 15:00:00,DK1,0.78622998,78.622998,786.22998
2025-01-08 15:00:00+00:00,2025-01-08 16:00:00,DK1,0.9363200070000001,93.6320007,936.320007
2025-01-08 16:00:00+00:00,2025-01-08 17:00:00,DK1,1.139670044,113.96700440000001,1139.670044
2025-01-08 17:00:00+00:00,2025-01-08 18:00:00,DK1,1.1131800539999999,111.31800539999999,1113.180054
2025-01-08 18:00:00+00:00,2025-01-08 19:00:00,DK1,1.0835699460000001,108.35699460000001,1083.569946
2025-01-08 19:00:00+00:00,2025-01-08 20:00:00,DK1,0.882460022,88.24600219999999,882.460022
2025-01-08 20:00:00+00:00,2025-01-08 21:00:00,DK1,0.75102002,75.102002,751.02002
2025-01-08 21:00:00+00:00,2025-01-08 22:00:00,DK1,0.685599976,68.5599976,685.599976
2025-01-08 22:00:00+00:00,2025-01-08 23:00:00,DK1,0.681869995,68.1869995,681.869995
2025-01-08 23:00:00+00:00,2025-01-09 00:00:00,DK1,0.756830017,75.68300169999999,756.830017
2025-01-09 00:00:00+00:00,2025-01-09 01:00:00,DK1,0.746080017,74.6080017,746.080017
2025-01-09 01:00:00+00:00,2025-01-09 02:00:00,DK1,0.736909973,73.6909973,736.909973
2025-01-09 02:00:00+00:00,2025-01-09 03:00:00,DK1,0.710419983,71.0419983,710.419983
2025-01-09 03:00:00+00:00,2025-01-09 04:00:00,DK1,0.73325,73.32499999999999,733.25
2025-01-09 04:00:00+00:00,2025-01-09 05:00:00,DK1,0.7658499759999999,76.5849976,765.849976
2025-01-09 05:00:00+00:00,2025-01-09 06:00:00,DK1,0.996320007,99.6320007,996.320007
2025-01-09 06:00:00+00:00,2025-01-09 07:00:00,DK1,1.110170044,111.01700439999999,1110.170044
2025-01-09 07:00:00+00:00,2025-01-09 08:00:00,DK1,1.230140015,123.01400149999999,1230.140015
2025-01-09 08:00:00+00:00,2025-01-09 09:00:00,DK1,1.16501001,116.501001,1165.01001
2025-01-09 09:00:00+00:00,2025-01-09 10:00:00,DK1,1.10152002,110.152002,1101.52002
2025-01-09 10:00:00+00:00,2025-01-09 11:00:00,DK1,1.046079956,104.60799560000001,1046.079956
2025-01-09 11:00:00+00:00,2025-01-09 12:00:00,DK1,0.956330017,95.6330017,956.330017
2025-01-09 12:00:00+00:00,2025-01-09 13:00:00,DK1,0.903880005,90.3880005,903.880005
2025-01-09 13:00:00+00:00,2025-01-09 14:00:00,DK1,0.9247700200000001,92.47700200000001,924.77002
2025-01-09 14:00:00+00:00,2025-01-09 15:00:00,DK1,0.9539400020000001,95.39400020000001,953.940002
2025-01-09 15:00:00+00:00,2025-01-09 16:00:00,DK1,0.9502100219999999,95.0210022,950.210022
2025-01-09 16:00:00+00:00,2025-01-09 17:00:00,DK1,0.986099976,98.6099976,986.099976
2025-01-09 17:00:00+00:00,2025-01-09 18:00:00,DK1,1.01527002,101.527002,1015.27002
2025-01-09 18:00:00+00:00,2025-01-09 19:00:00,DK1,0.96572998,96.572998,965.72998
2025-01-09 19:00:00+00:00,2025-01-09 20:00:00,DK1,0.889549988,88.9549988,889.549988
2025-01-09 20:00:00+00:00,2025-01-09 21:00:00,DK1,0.7833099979999999,78.33099979999999,783.309998
2025-01-09 21:00:00+00:00,2025-01-09 22:00:00,DK1,0.754289978,75.42899779999999,754.289978
2025-01-09 22:00:00+00:00,2025-01-09 23:00:00,DK1,0.657969971,65.7969971,657.969971
2025-01-09 23:00:00+00:00,2025-01-10 00:00:00,DK1,0.632640015,63.2640015,632.640015
2025-01-10 00:00:00+00:00,2025-01-10 01:00:00,DK1,0.5986099850000001,59.86099850000001,598.609985
2025-01-10 01:00:00+00:00,2025-01-10 02:00:00,DK1,0.5319099730000001,53.19099730000001,531.909973
2025-01-10 02:00:00+00:00,2025-01-10 03:00:00,DK1,0.515200012,51.520001199999996,515.200012
2025-01-10 03:00:00+00:00,2025-01-10 04:00:00,DK1,0.521460022,52.1460022,521.460022
2025-01-10 04:00:00+00:00,2025-01-10 05:00:00,DK1,0.626,62.6,626.0
2025-01-10 05:00:00+00:00,2025-01-10 06:00:00,DK1,0.739330017,73.9330017,739.330017
2025-01-10 06:00:00+00:00,2025-01-10 07:00:00,DK1,0.9245900269999999,92.4590027,924.590027
2025-01-10 07:00:00+00:00,2025-01-10 08:00:00,DK1,1.0406099850000001,104.06099850000001,1040.609985
2025-01-10 08:00:00+00:00,2025-01-10 09:00:00,DK1,1.021590027,102.1590027,1021.590027
2025-01-10 09:00:00+00:00,2025-01-10 10:00:00,DK1,0.9219799799999999,92.197998,921.97998
2025-01-10 10:00:00+00:00,2025-01-10 11:00:00,DK1,0.84752002,84.752002,847.52002
2025-01-10 11:00:00+00:00,2025-01-10 12:00:00,DK1,0.801559998,80.1559998,801.559998
2025-01-10 12:00:00+00:00,2025-01-10 13:00:00,DK1,0.7835,78.35,783.5
2025-01-10 13:00:00+00:00,2025-01-10 14:00:00,DK1,0.820809998,82.0809998,820.809998
2025-01-10 14:00:00+00:00,2025-01-10 15:00:00,DK1,0.960179993,96.0179993,960.179993
2025-01-10 15:00:00+00:00,2025-01-10 16:00:00,DK1,1.006289978,100.62899780000001,1006.289978
2025-01-10 16:00:00+00:00,2025-01-10 17:00:00,DK1,1.063670044,106.3670044,1063.670044
2025-01-10 17:00:00+00:00,2025-01-10 18:00:00,DK1,1.075310059,107.5310059,1075.310059
2025-01-10 18:00:00+00:00,2025-01-10 19:00:00,DK1,1.052400024,105.2400024,1052.400024
2025-01-10 19:00:00+00:00,2025-01-10 20:00:00,DK1,0.961080017,96.1080017,961.080017
2025-01-10 20:00:00+00:00,2025-01-10 21:00:00,DK1,0.81848999,81.848999,818.48999
2025-01-10 21:00:00+00:00,2025-01-10 22:00:00,DK1,0.867960022,86.7960022,867.960022
2025-01-10 22:00:00+00:00,2025-01-10 23:00:00,DK1,0.8198400269999999,81.98400269999999,819.840027
2025-01-10 23:00:00+00:00,2025-01-11 00:00:00,DK1,0.7409400020000001,74.09400020000001,740.940002
2025-01-11 00:00:00+00:00,2025-01-11 01:00:00,DK1,0.758320007,75.83200070000001,758.320007
2025-01-11 01:00:00+00:00,2025-01-11 02:00:00,DK1,0.704460022,70.4460022,704.460022
