hour_key,TimeDK,SpotPriceDKK,spot_dkk_per_kwh_raw,spot_dkk_per_kwh_shown,elnet,energinet,elafgift,tariffs_total,total_dkk_per_kwh,PriceArea
2025-01-01 01:00:00,2025-01-01 01:00:00,14.39,0.01439,0.0804875,0.1465,0.17,0.01,0.3265,0.4069875,DK2
2025-01-01 02:00:00,2025-01-01 02:00:00,14.39,0.01439,0.0804875,0.1465,0.17,0.01,0.3265,0.4069875,DK2
2025-01-01 03:00:00,2025-01-01 03:00:00,10.66,0.01066,0.075825,0.1465,0.17,0.01,0.3265,0.40232500000000004,DK2
2025-01-01 04:00:00,2025-01-01 04:00:00,7.76,0.0077599999999999995,0.0722,0.1465,0.17,0.01,0.3265,0.3987,DK2
2025-01-01 05:00:00,2025-01-01 05:00:00,17.0,0.017,0.08375,0.1465,0.17,0.01,0.3265,0.41025,DK2
2025-01-01 06:00:00,2025-01-01 06:00:00,8.58,0.00858,0.073225,0.4396,0.17,0.01,0.6196,0.692825,DK2
2025-01-01 07:00:00,2025-01-01 07:00:00,10.07,0.01007,0.0750875,0.4396,0.17,0.01,0.6196,0.6946875,DK2
2025-01-01 08:00:00,2025-01-01 08:00:00,16.85,0.01685,0.0835625,0.4396,0.17,0.01,0.6196,0.7031625,DK2
2025-01-01 09:00:00,2025-01-01 09:00:00,18.940001,0.018940000999999998,0.08617500125,0.4396,0.17,0.01,0.6196,0.70577500125,DK2
2025-01-01 10:00:00,2025-01-01 10:00:00,26.4,0.0264,0.0955,0.4396,0.17,0.01,0.6196,0.7151000000000001,DK2
2025-01-01 11:00:00,2025-01-01 11:00:00,27.59,0.02759,0.0969875,0.4396,0.17,0.01,0.6196,0.7165875,DK2
2025-01-01 12:00:00,2025-01-01 12:00:00,27.969999,0.027969999000000002,0.09746249875,0.4396,0.17,0.01,0.6196,0.71706249875,DK2
2025-01-01 13:00:00,2025-01-01 13:00:00,28.41,0.02841,0.0980125,0.4396,0.17,0.01,0.6196,0.7176125,DK2
2025-01-01 14:00:00,2025-01-01 14:00:00,40.049999,0.040049999,0.11256249875,0.4396,0.17,0.01,0.6196,0.7321624987500001,DK2
2025-01-01 15:00:00,2025-01-01 15:00:00,91.580002,0.091580002,0.17697500249999998,0.4396,0.17,0.01,0.6196,0.7965750025,DK2
2025-01-01 16:00:00,2025-01-01 16:00:00,144.679993,0.144679993,0.24334999125,0.4396,0.17,0.01,0.6196,0.86294999125,DK2
2025-01-01 17:00:00,2025-01-01 17:00:00,161.309998,0.161309998,0.26413749750000004,1.3188,0.17,0.01,1.4988,1.7629374974999998,DK2
2025-01-01 18:00:00,2025-01-01 18:00:00,127.010002,0.127010002,0.2212625025,1.3188,0.17,0.01,1.4988,1.7200625024999998,DK2
2025-01-01 19:00:00,2025-01-01 19:00:00,75.550003,0.075550003,0.15693750375,1.3188,0.17,0.01,1.4988,1.65573750375,DK2
2025-01-01 20:00:00,2025-01-01 20:00:00,59.66,0.05966,0.137075,1.3188,0.17,0.01,1.4988,1.635875,DK2
2025-01-01 21:00:00,2025-01-01 21:00:00,50.189999,0.050189999,0.12523749875,0.4396,0.17,0.01,0.6196,0.74483749875,DK2
2025-01-01 22:00:00,2025-01-01 22:00:00,73.389999,0.073389999,0.15423749874999998,0.4396,0.17,0.01,0.6196,0.7738374987500001,DK2
2025-01-01 23:00:00,2025-01-01 23:00:00,52.279999,0.052279998999999994,0.12784999875,0.4396,0.17,0.01,0.6196,0.7474499987500001,DK2
2025-01-02 00:00:00,2025-01-02 00:00:00,21.18,0.02118,0.088975,0.1465,0.17,0.01,0.3265,0.41547500000000004,DK2
2025-01-02 01:00:00,2025-01-02 01:00:00,20.139999,0.020139999,0.08767499875,0.1465,0.17,0.01,0.3265,0.41417499875,DK2
2025-01-02 02:00:00,2025-01-02 02:00:00,26.629999,0.026629999,0.09578749875,0.1465,0.17,0.01,0.3265,0.42228749875000005,DK2
2025-01-02 03:00:00,2025-01-02 03:00:00,51.389999,0.051389999000000006,0.12673749875,0.1465,0.17,0.01,0.3265,0.45323749875,DK2
2025-01-02 04:00:00,2025-01-02 04:00:00,95.089996,0.095089996,0.181362495,0.1465,0.17,0.01,0.3265,0.507862495,DK2
2025-01-02 05:00:00,2025-01-02 05:00:00,168.919998,0.168919998,0.27364999749999996,0.1465,0.17,0.01,0.3265,0.6001499975,DK2
2025-01-02 06:00:00,2025-01-02 06:00:00,380.059998,0.380059998,0.5375749975,0.4396,0.17,0.01,0.6196,1.1571749975,DK2
2025-01-02 07:00:00,2025-01-02 07:00:00,737.080017,0.737080017,0.9838500212500001,0.4396,0.17,0.01,0.6196,1.60345002125,DK2
2025-01-02 08:00:00,2025-01-02 08:00:00,906.369995,0.906369995,1.19546249375,0.4396,0.17,0.01,0.6196,1.8150624937500002,DK2
2025-01-02 09:00:00,2025-01-02 09:00:00,948.880005,0.948880005,1.24860000625,0.4396,0.17,0.01,0.6196,1.86820000625,DK2
2025-01-02 10:00:00,2025-01-02 10:00:00,928.75,0.92875,1.2234375,0.4396,0.17,0.01,0.6196,1.8430374999999999,DK2
2025-01-02 11:00:00,2025-01-02 11:00:00,832.169983,0.832169983,1.10271247875,0.4396,0.17,0.01,0.6196,1.7223124787500002,DK2
2025-01-02 12:00:00,2025-01-02 12:00:00,748.789978,0.748789978,0.9984874725,0.4396,0.17,0.01,0.6196,1.6180874725,DK2
2025-01-02 13:00:00,2025-01-02 13:00:00,786.75,0.78675,1.0459375,0.4396,0.17,0.01,0.6196,1.6655375000000001,DK2
2025-01-02 14:00:00,2025-01-02 14:00:00,833.72998,0.83372998,1.104662475,0.4396,0.17,0.01,0.6196,1.7242624750000002,DK2
2025-01-02 15:00:00,2025-01-02 15:00:00,945.599976,0.945599976,1.2444999700000001,0.4396,0.17,0.01,0.6196,1.8640999700000003,DK2
2025-01-02 16:00:00,2025-01-02 16:00:00,1008.849976,1.008849976,1.3235624700000002,0.4396,0.17,0.01,0.6196,1.9431624700000003,DK2
2025-01-02 17:00:00,2025-01-02 17:00:00,1117.060059,1.117060059,1.45882507375,1.3188,0.17,0.01,1.4988,2.95762507375,DK2
2025-01-02 18:00:00,2025-01-02 18:00:00,1088.27002,1.08827002,1.4228375249999998,1.3188,0.17,0.01,1.4988,2.9216375249999995,DK2
2025-01-02 19:00:00,2025-01-02 19:00:00,800.77002,0.8007700200000001,1.063462525,1.3188,0.17,0.01,1.4988,2.562262525,DK2
2025-01-02 20:00:00,2025-01-02 20:00:00,765.27002,0.76527002,1.019087525,1.3188,0.17,0.01,1.4988,2.517887525,DK2
2025-01-02 21:00:00,2025-01-02 21:00:00,581.280029,0.581280029,0.78910003625,0.4396,0.17,0.01,0.6196,1.40870003625,DK2
2025-01-02 22:00:00,2025-01-02 22:00:00,458.670013,0.458670013,0.63583751625,0.4396,0.17,0.01,0.6196,1.25543751625,DK2
2025-01-02 23:00:00,2025-01-02 23:00:00,364.619995,0.36461999500000003,0.51827499375,0.4396,0.17,0.01,0.6196,1.1378749937500001,DK2
2025-01-03 00:00:00,2025-01-03 00:00:00,318.399994,0.318399994,0.4604999925,0.1465,0.17,0.01,0.3265,0.7869999925,DK2
2025-01-03 01:00:00,2025-01-03 01:00:00,284.390015,0.284390015,0.41798751875,0.1465,0.17,0.01,0.3265,0.74448751875,DK2
2025-01-03 02:00:00,2025-01-03 02:00:00,262.609985,0.262609985,0.39076248125,0.1465,0.17,0.01,0.3265,0.71726248125,DK2
2025-01-03 03:00:00,2025-01-03 03:00:00,249.339996,0.249339996,0.374174995,0.1465,0.17,0.01,0.3265,0.700674995,DK2
2025-01-03 04:00:00,2025-01-03 04:00:00,224.350006,0.22435000600000002,0.3429375075,0.1465,0.17,0.01,0.3265,0.6694375075000001,DK2
2025-01-03 05:00:00,2025-01-03 05:00:00,230.100006,0.230100006,0.3501250075,0.1465,0.17,0.01,0.3265,0.6766250075,DK2
2025-01-03 06:00:00,2025-01-03 06:00:00,286.709991,0.286709991,0.42088748875,0.4396,0.17,0.01,0.6196,1.04048748875,DK2
2025-01-03 07:00:00,2025-01-03 07:00:00,388.51001,0.38851001,0.5481375125000001,0.4396,0.17,0.01,0.6196,1.1677375125,DK2
2025-01-03 08:00:00,2025-01-03 08:00:00,600.48999,0.60048999,0.8131124875,0.4396,0.17,0.01,0.6196,1.4327124875,DK2
2025-01-03 09:00:00,2025-01-03 09:00:00,592.359985,0.5923599850000001,0.80294998125,0.4396,0.17,0.01,0.6196,1.42254998125,DK2
2025-01-03 10:00:00,2025-01-03 10:00:00,564.539978,0.564539978,0.7681749725,0.4396,0.17,0.01,0.6196,1.3877749725,DK2
2025-01-03 11:00:00,2025-01-03 11:00:00,503.75,0.50375,0.6921875000000001,0.4396,0.17,0.01,0.6196,1.3117875,DK2
2025-01-03 12:00:00,2025-01-03 12:00:00,405.149994,0.405149994,0.5689374925,0.4396,0.17,0.01,0.6196,1.1885374925,DK2
2025-01-03 13:00:00,2025-01-03 13:00:00,393.809998,0.393809998,0.5547624975000001,0.4396,0.17,0.01,0.6196,1.1743624975000002,DK2
2025-01-03 14:00:00,2025-01-03 14:00:00,400.899994,0.400899994,0.5636249925,0.4396,0.17,0.01,0.6196,1.1832249925,DK2
2025-01-03 15:00:00,2025-01-03 15:00:00,543.650024,0.5436500240000001,0.7420625300000001,0.4396,0.17,0.01,0.6196,1.3616625300000003,DK2
2025-01-03 16:00:00,2025-01-03 16:00:00,749.359985,0.749359985,0.99919998125,0.4396,0.17,0.01,0.6196,1.61879998125,DK2
2025-01-03 17:00:00,2025-01-03 17:00:00,789.039978,0.789039978,1.0487999725,1.3188,0.17,0.01,1.4988,2.5475999724999996,DK2
2025-01-03 18:00:00,2025-01-03 18:00:00,809.320007,0.8093200070000001,1.07415000875,1.3188,0.17,0.01,1.4988,2.57295000875,DK2
2025-01-03 19:00:00,2025-01-03 19:00:00,751.0,0.751,1.00125,1.3188,0.17,0.01,1.4988,2.50005,DK2
2025-01-03 20:00:00,2025-01-03 20:00:00,617.27002,0.6172700200000001,0.8340875250000002,1.3188,0.17,0.01,1.4988,2.3328875250000003,DK2
2025-01-03 21:00:00,2025-01-03 21:00:00,602.049988,0.602049988,0.815062485,0.4396,0.17,0.01,0.6196,1.434662485,DK2
2025-01-03 22:00:00,2025-01-03 22:00:00,500.690002,0.500690002,0.6883625025,0.4396,0.17,0.01,0.6196,1.3079625025000001,DK2
2025-01-03 23:00:00,2025-01-03 23:00:00,505.390015,0.505390015,0.6942375187500001,0.4396,0.17,0.01,0.6196,1.3138375187500002,DK2
2025-01-04 00:00:00,2025-01-04 00:00:00,452.0,0.452,0.6275000000000001,0.1465,0.17,0.01,0.3265,0.9540000000000001,DK2
2025-01-04 01:00:00,2025-01-04 01:00:00,611.5,0.6115,0.826875,0.1465,0.17,0.01,0.3265,1.153375,DK2
2025-01-04 02:00:00,2025-01-04 02:00:00,672.900024,0.672900024,0.90362503,0.1465,0.17,0.01,0.3265,1.23012503,DK2
2025-01-04 03:00:00,2025-01-04 03:00:00,682.820007,0.682820007,0.91602500875,0.1465,0.17,0.01,0.3265,1.24252500875,DK2
2025-01-04 04:00:00,2025-01-04 04:00:00,715.789978,0.715789978,0.9572374725,0.1465,0.17,0.01,0.3265,1.2837374725,DK2
2025-01-04 05:00:00,2025-01-04 05:00:00,761.73999,0.76173999,1.0146749875,0.1465,0.17,0.01,0.3265,1.3411749875,DK2
2025-01-04 06:00:00,2025-01-04 06:00:00,825.530029,0.825530029,1.0944125362500001,0.4396,0.17,0.01,0.6196,1.7140125362500003,DK2
2025-01-04 07:00:00,2025-01-04 07:00:00,894.909973,0.8949099730000001,1.18113746625,0.4396,0.17,0.01,0.6196,1.8007374662500002,DK2
2025-01-04 08:00:00,2025-01-04 08:00:00,957.789978,0.957789978,1.2597374725,0.4396,0.17,0.01,0.6196,1.8793374725,DK2
2025-01-04 09:00:00,2025-01-04 09:00:00,975.400024,0.975400024,1.28175003,0.4396,0.17,0.01,0.6196,1.9013500300000001,DK2
2025-01-04 10:00:00,2025-01-04 10:00:00,972.419983,0.972419983,1.27802497875,0.4396,0.17,0.01,0.6196,1.8976249787500001,DK2
2025-01-04 11:00:00,2025-01-04 11:00:00,957.049988,0.957049988,1.258812485,0.4396,0.17,0.01,0.6196,1.8784124850000001,DK2
2025-01-04 12:00:00,2025-01-04 12:00:00,970.030029,0.970030029,1.27503753625,0.4396,0.17,0.01,0.6196,1.8946375362499999,DK2
2025-01-04 13:00:00,2025-01-04 13:00:00,968.690002,0.968690002,1.2733625025,0.4396,0.17,0.01,0.6196,1.8929625025,DK2
2025-01-04 14:00:00,2025-01-04 14:00:00,1017.549988,1.017549988,1.334437485,0.4396,0.17,0.01,0.6196,1.9540374850000002,DK2
2025-01-04 15:00:00,2025-01-04 15:00:00,1034.930054,1.034930054,1.3561625675,0.4396,0.17,0.01,0.6196,1.9757625675,DK2
2025-01-04 16:00:00,2025-01-04 16:00:00,1059.400024,1.059400024,1.3867500300000002,0.4396,0.17,0.01,0.6196,2.00635003,DK2
2025-01-04 17:00:00,2025-01-04 17:00:00,1128.26001,1.12826001,1.4728250125,1.3188,0.17,0.01,1.4988,2.9716250124999997,DK2
2025-01-04 18:00:00,2025-01-04 18:00:00,1073.199951,1.073199951,1.4039999387500002,1.3188,0.17,0.01,1.4988,2.9027999387500003,DK2
2025-01-04 19:00:00,2025-01-04 19:00:00,1029.26001,1.02926001,1.3490750125,1.3188,0.17,0.01,1.4988,2.8478750125,DK2
2025-01-04 20:00:00,2025-01-04 20:00:00,966.080017,0.966080017,1.27010002125,1.3188,0.17,0.01,1.4988,2.76890002125,DK2
2025-01-04 21:00:00,2025-01-04 21:00:00,916.469971,0.9164699709999999,1.2080874637499999,0.4396,0.17,0.01,0.6196,1.8276874637499998,DK2
2025-01-04 22:00:00,2025-01-04 22:00:00,882.450012,0.8824500120000001,1.165562515,0.4396,0.17,0.01,0.6196,1.7851625150000001,DK2
2025-01-04 23:00:00,2025-01-04 23:00:00,816.869995,0.816869995,1.08358749375,0.4396,0.17,0.01,0.6196,1.7031874937500002,DK2
2025-01-05 00:00:00,2025-01-05 00:00:00,849.150024,0.8491500240000001,1.12393753,0.1465,0.17,0.01,0.3265,1.45043753,DK2
2025-01-05 01:00:00,2025-01-05 01:00:00,748.309998,0.748309998,0.9978874974999999,0.1465,0.17,0.01,0.3265,1.3243874975,DK2
2025-01-05 02:00:00,2025-01-05 02:00:00,698.190002,0.698190002,0.9352375025,0.1465,0.17,0.01,0.3265,1.2617375025,DK2
2025-01-05 03:00:00,2025-01-05 03:00:00,700.200012,0.700200012,0.937750015,0.1465,0.17,0.01,0.3265,1.264250015,DK2
2025-01-05 04:00:00,2025-01-05 04:00:00,666.710022,0.666710022,0.8958875275,0.1465,0.17,0.01,0.3265,1.2223875275,DK2
2025-01-05 05:00:00,2025-01-05 05:00:00,623.159973,0.623159973,0.84144996625,0.1465,0.17,0.01,0.3265,1.1679499662500001,DK2
2025-01-05 06:00:00,2025-01-05 06:00:00,625.98999,0.62598999,0.8449874875,0.4396,0.17,0.01,0.6196,1.4645874875,DK2
2025-01-05 07:00:00,2025-01-05 07:00:00,608.02002,0.60802002,0.822525025,0.4396,0.17,0.01,0.6196,1.4421250250000002,DK2
2025-01-05 08:00:00,2025-01-05 08:00:00,634.48999,0.6344899900000001,0.8556124875000001,0.4396,0.17,0.01,0.6196,1.4752124875000001,DK2
2025-01-05 09:00:00,2025-01-05 09:00:00,665.0,0.665,0.89375,0.4396,0.17,0.01,0.6196,1.51335,DK2
2025-01-05 10:00:00,2025-01-05 10:00:00,625.98999,0.62598999,0.8449874875,0.4396,0.17,0.01,0.6196,1.4645874875,DK2
2025-01-05 11:00:00,2025-01-05 11:00:00,668.280029,0.668280029,0.89785003625,0.4396,0.17,0.01,0.6196,1.51745003625,DK2
2025-01-05 12:00:00,2025-01-05 12:00:00,614.130005,0.614130005,0.83016250625,0.4396,0.17,0.01,0.6196,1.44976250625,DK2
2025-01-05 13:00:00,2025-01-05 13:00:00,584.75,0.58475,0.7934375,0.4396,0.17,0.01,0.6196,1.4130375000000002,DK2
2025-01-05 14:00:00,2025-01-05 14:00:00,507.179993,0.507179993,0.6964749912500001,0.4396,0.17,0.01,0.6196,1.3160749912500003,DK2
2025-01-05 15:00:00,2025-01-05 15:00:00,386.5,0.3865,0.545625,0.4396,0.17,0.01,0.6196,1.165225,DK2
2025-01-05 16:00:00,2025-01-05 16:00:00,380.609985,0.380609985,0.53826248125,0.4396,0.17,0.01,0.6196,1.15786248125,DK2
2025-01-05 17:00:00,2025-01-05 17:00:00,495.089996,0.495089996,0.681362495,1.3188,0.17,0.01,1.4988,2.180162495,DK2
2025-01-05 18:00:00,2025-01-05 18:00:00,476.149994,0.47614999399999997,0.6576874924999999,1.3188,0.17,0.01,1.4988,2.1564874924999997,DK2
2025-01-05 19:00:00,2025-01-05 19:00:00,382.470001,0.382470001,0.54058750125,1.3188,0.17,0.01,1.4988,2.03938750125,DK2
2025-01-05 20:00:00,2025-01-05 20:00:00,274.850006,0.274850006,0.40606250749999995,1.3188,0.17,0.01,1.4988,1.9048625074999999,DK2
2025-01-05 21:00:00,2025-01-05 21:00:00,274.920013,0.27492001299999996,0.40615001624999997,0.4396,0.17,0.01,0.6196,1.02575001625,DK2
2025-01-05 22:00:00,2025-01-05 22:00:00,258.140015,0.258140015,0.38517501875,0.4396,0.17,0.01,0.6196,1.00477501875,DK2
2025-01-05 23:00:00,2025-01-05 23:00:00,209.880005,0.209880005,0.32485000625,0.4396,0.17,0.01,0.6196,0.9444500062500001,DK2
2025-01-06 00:00:00,2025-01-06 00:00:00,205.259995,0.205259995,0.31907499375,0.1465,0.17,0.01,0.3265,0.6455749937499999,DK2
2025-01-06 01:00:00,2025-01-06 01:00:00,177.210007,0.177210007,0.28401250875,0.1465,0.17,0.01,0.3265,0.6105125087500001,DK2
2025-01-06 02:00:00,2025-01-06 02:00:00,146.339996,0.146339996,0.245424995,0.1465,0.17,0.01,0.3265,0.571924995,DK2
2025-01-06 03:00:00,2025-01-06 03:00:00,125.0,0.125,0.21875,0.1465,0.17,0.01,0.3265,0.54525,DK2
2025-01-06 04:00:00,2025-01-06 04:00:00,116.050003,0.116050003,0.20756250375,0.1465,0.17,0.01,0.3265,0.53406250375,DK2
2025-01-06 05:00:00,2025-01-06 05:00:00,110.980003,0.110980003,0.20122500375,0.1465,0.17,0.01,0.3265,0.52772500375,DK2
2025-01-06 06:00:00,2025-01-06 06:00:00,186.539993,0.18653999300000002,0.29567499125,0.4396,0.17,0.01,0.6196,0.91527499125,DK2
2025-01-06 07:00:00,2025-01-06 07:00:00,227.710007,0.227710007,0.34713750875,0.4396,0.17,0.01,0.6196,0.9667375087500001,DK2
2025-01-06 08:00:00,2025-01-06 08:00:00,302.670013,0.30267001299999996,0.44083751624999995,0.4396,0.17,0.01,0.6196,1.06043751625,DK2
2025-01-06 09:00:00,2025-01-06 09:00:00,270.0,0.27,0.4,0.4396,0.17,0.01,0.6196,1.0196,DK2
2025-01-06 10:00:00,2025-01-06 10:00:00,258.73999,0.25873999,0.3859249875,0.4396,0.17,0.01,0.6196,1.0055249875,DK2
2025-01-06 11:00:00,2025-01-06 11:00:00,244.860001,0.24486000100000002,0.36857500125000003,0.4396,0.17,0.01,0.6196,0.9881750012500001,DK2
2025-01-06 12:00:00,2025-01-06 12:00:00,233.300003,0.233300003,0.35412500375,0.4396,0.17,0.01,0.6196,0.97372500375,DK2
2025-01-06 13:00:00,2025-01-06 13:00:00,213.309998,0.213309998,0.3291374975,0.4396,0.17,0.01,0.6196,0.9487374975,DK2
2025-01-06 14:00:00,2025-01-06 14:00:00,190.940002,0.190940002,0.3011750025,0.4396,0.17,0.01,0.6196,0.9207750025000001,DK2
2025-01-06 15:00:00,2025-01-06 15:00:00,196.309998,0.196309998,0.3078874975,0.4396,0.17,0.01,0.6196,0.9274874975,DK2
2025-01-06 16:00:00,2025-01-06 16:00:00,200.410004,0.20041000399999997,0.313012505,0.4396,0.17,0.01,0.6196,0.932612505,DK2
2025-01-06 17:00:00,2025-01-06 17:00:00,236.210007,0.236210007,0.35776250875,1.3188,0.17,0.01,1.4988,1.85656250875,DK2
2025-01-06 18:00:00,2025-01-06 18:00:00,235.610001,0.235610001,0.35701250125,1.3188,0.17,0.01,1.4988,1.85581250125,DK2
2025-01-06 19:00:00,2025-01-06 19:00:00,208.320007,0.208320007,0.32290000875,1.3188,0.17,0.01,1.4988,1.82170000875,DK2
2025-01-06 20:00:00,2025-01-06 20:00:00,172.139999,0.172139999,0.27767499875,1.3188,0.17,0.01,1.4988,1.77647499875,DK2
2025-01-06 21:00:00,2025-01-06 21:00:00,101.809998,0.101809998,0.1897624975,0.4396,0.17,0.01,0.6196,0.8093624975,DK2
2025-01-06 22:00:00,2025-01-06 22:00:00,115.529999,0.11552999900000001,0.20691249875,0.4396,0.17,0.01,0.6196,0.8265124987500001,DK2
2025-01-06 23:00:00,2025-01-06 23:00:00,61.68,0.06168,0.1396,0.4396,0.17,0.01,0.6196,0.7592000000000001,DK2
2025-01-07 00:00:00,2025-01-07 00:00:00,79.139999,0.079139999,0.16142499875,0.1465,0.17,0.01,0.3265,0.48792499875,DK2
2025-01-07 01:00:00,2025-01-07 01:00:00,64.970001,0.064970001,0.14371250125,0.1465,0.17,0.01,0.3265,0.47021250125,DK2
2025-01-07 02:00:00,2025-01-07 02:00:00,39.529999,0.039529998999999996,0.11191249874999999,0.1465,0.17,0.01,0.3265,0.43841249875,DK2
2025-01-07 03:00:00,2025-01-07 03:00:00,37.369999,0.037369999,0.10921249875,0.1465,0.17,0.01,0.3265,0.43571249875,DK2
2025-01-07 04:00:00,2025-01-07 04:00:00,38.27,0.038270000000000005,0.1103375,0.1465,0.17,0.01,0.3265,0.4368375,DK2
2025-01-07 05:00:00,2025-01-07 05:00:00,43.259998,0.043259998,0.1165749975,0.1465,0.17,0.01,0.3265,0.4430749975,DK2
2025-01-07 06:00:00,2025-01-07 06:00:00,209.460007,0.209460007,0.32432500875000003,0.4396,0.17,0.01,0.6196,0.9439250087500001,DK2
2025-01-07 07:00:00,2025-01-07 07:00:00,268.609985,0.268609985,0.39826248124999997,0.4396,0.17,0.01,0.6196,1.01786248125,DK2
2025-01-07 08:00:00,2025-01-07 08:00:00,277.709991,0.277709991,0.40963748875,0.4396,0.17,0.01,0.6196,1.02923748875,DK2
2025-01-07 09:00:00,2025-01-07 09:00:00,261.149994,0.261149994,0.3889374925,0.4396,0.17,0.01,0.6196,1.0085374925,DK2
2025-01-07 10:00:00,2025-01-07 10:00:00,255.630005,0.255630005,0.38203750625,0.4396,0.17,0.01,0.6196,1.00163750625,DK2
2025-01-07 11:00:00,2025-01-07 11:00:00,258.459991,0.258459991,0.38557498875,0.4396,0.17,0.01,0.6196,1.00517498875,DK2
2025-01-07 12:00:00,2025-01-07 12:00:00,248.619995,0.24861999499999998,0.37327499374999995,0.4396,0.17,0.01,0.6196,0.99287499375,DK2
2025-01-07 13:00:00,2025-01-07 13:00:00,248.169998,0.248169998,0.3727124975,0.4396,0.17,0.01,0.6196,0.9923124975000001,DK2
2025-01-07 14:00:00,2025-01-07 14:00:00,248.240005,0.24824000499999999,0.37280000625,0.4396,0.17,0.01,0.6196,0.99240000625,DK2
2025-01-07 15:00:00,2025-01-07 15:00:00,248.020004,0.248020004,0.37252500499999996,0.4396,0.17,0.01,0.6196,0.992125005,DK2
2025-01-07 16:00:00,2025-01-07 16:00:00,261.369995,0.261369995,0.38921249375,0.4396,0.17,0.01,0.6196,1.00881249375,DK2
2025-01-07 17:00:00,2025-01-07 17:00:00,330.149994,0.330149994,0.47518749250000003,1.3188,0.17,0.01,1.4988,1.9739874925,DK2
2025-01-07 18:00:00,2025-01-07 18:00:00,261.149994,0.261149994,0.3889374925,1.3188,0.17,0.01,1.4988,1.8877374925,DK2
2025-01-07 19:00:00,2025-01-07 19:00:00,250.110001,0.250110001,0.37513750125,1.3188,0.17,0.01,1.4988,1.87393750125,DK2
2025-01-07 20:00:00,2025-01-07 20:00:00,173.429993,0.173429993,0.27928749125,1.3188,0.17,0.01,1.4988,1.77808749125,DK2
2025-01-07 21:00:00,2025-01-07 21:00:00,167.309998,0.16730999800000002,0.2716374975,0.4396,0.17,0.01,0.6196,0.8912374975,DK2
2025-01-07 22:00:00,2025-01-07 22:00:00,173.199997,0.173199997,0.27899999625,0.4396,0.17,0.01,0.6196,0.89859999625,DK2
2025-01-07 23:00:00,2025-01-07 23:00:00,92.639999,0.092639999,0.17829999875,0.4396,0.17,0.01,0.6196,0.7978999987500001,DK2
2025-01-08 00:00:00,2025-01-08 00:00:00,98.32,0.09831999999999999,0.18539999999999998,0.1465,0.17,0.01,0.3265,0.5119,DK2
2025-01-08 01:00:00,2025-01-08 01:00:00,101.900002,0.101900002,0.1898750025,0.1465,0.17,0.01,0.3265,0.5163750025,DK2
2025-01-08 02:00:00,2025-01-08 02:00:00,173.509995,0.173509995,0.27938749375,0.1465,0.17,0.01,0.3265,0.6058874937500001,DK2
2025-01-08 03:00:00,2025-01-08 03:00:00,133.380005,0.13338000500000002,0.22922500625000003,0.1465,0.17,0.01,0.3265,0.5557250062500001,DK2
2025-01-08 04:00:00,2025-01-08 04:00:00,160.309998,0.160309998,0.2628874975,0.1465,0.17,0.01,0.3265,0.5893874975,DK2
2025-01-08 05:00:00,2025-01-08 05:00:00,178.279999,0.178279999,0.28534999875,0.1465,0.17,0.01,0.3265,0.61184999875,DK2
2025-01-08 06:00:00,2025-01-08 06:00:00,196.710007,0.196710007,0.30838750875,0.4396,0.17,0.01,0.6196,0.92798750875,DK2
2025-01-08 07:00:00,2025-01-08 07:00:00,338.890015,0.338890015,0.48611251875,0.4396,0.17,0.01,0.6196,1.10571251875,DK2
2025-01-08 08:00:00,2025-01-08 08:00:00,460.399994,0.460399994,0.6379999925,0.4396,0.17,0.01,0.6196,1.2575999924999999,DK2
2025-01-08 09:00:00,2025-01-08 09:00:00,500.609985,0.500609985,0.68826248125,0.4396,0.17,0.01,0.6196,1.30786248125,DK2
2025-01-08 10:00:00,2025-01-08 10:00:00,521.200012,0.521200012,0.714000015,0.4396,0.17,0.01,0.6196,1.333600015,DK2
2025-01-08 11:00:00,2025-01-08 11:00:00,528.210022,0.528210022,0.7227625275,0.4396,0.17,0.01,0.6196,1.3423625275000002,DK2
2025-01-08 12:00:00,2025-01-08 12:00:00,515.679993,0.515679993,0.70709999125,0.4396,0.17,0.01,0.6196,1.32669999125,DK2
2025-01-08 13:00:00,2025-01-08 13:00:00,552.450012,0.552450012,0.753062515,0.4396,0.17,0.01,0.6196,1.372662515,DK2
2025-01-08 14:00:00,2025-01-08 14:00:00,602.429993,0.602429993,0.81553749125,0.4396,0.17,0.01,0.6196,1.43513749125,DK2
2025-01-08 15:00:00,2025-01-08 15:00:00,783.179993,0.783179993,1.0414749912499999,0.4396,0.17,0.01,0.6196,1.66107499125,DK2
2025-01-08 16:00:00,2025-01-08 16:00:00,985.919983,0.985919983,1.2948999787500002,0.4396,0.17,0.01,0.6196,1.9144999787500003,DK2
2025-01-08 17:00:00,2025-01-08 17:00:00,1144.439941,1.1444399410000001,1.49304992625,1.3188,0.17,0.01,1.4988,2.99184992625,DK2
2025-01-08 18:00:00,2025-01-08 18:00:00,1095.430054,1.095430054,1.4317875674999998,1.3188,0.17,0.01,1.4988,2.9305875675,DK2
2025-01-08 19:00:00,2025-01-08 19:00:00,1072.680054,1.0726800539999999,1.4033500675,1.3188,0.17,0.01,1.4988,2.9021500675,DK2
2025-01-08 20:00:00,2025-01-08 20:00:00,827.340027,0.827340027,1.09667503375,1.3188,0.17,0.01,1.4988,2.5954750337499997,DK2
