TimeUTC,load_kwh,TimeDK,RegionName,ConsumerCategory3,ConsumerCategory2
2024-02-27 01:00:00+00:00,0.5109537545803441,2024-02-27 02:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 02:00:00+00:00,0.4651525075966488,2024-02-27 03:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 03:00:00+00:00,0.4157790552777171,2024-02-27 04:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 04:00:00+00:00,0.40683902310253295,2024-02-27 05:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 05:00:00+00:00,0.47748555109224966,2024-02-27 06:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 06:00:00+00:00,0.5393938646252757,2024-02-27 07:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 07:00:00+00:00,0.51963458389914,2024-02-27 08:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 08:00:00+00:00,0.5018582630872,2024-02-27 09:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 09:00:00+00:00,0.4812868290100163,2024-02-27 10:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 10:00:00+00:00,0.468967517806165,2024-02-27 11:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 11:00:00+00:00,0.46690772950671244,2024-02-27 12:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 12:00:00+00:00,0.4614273977078145,2024-02-27 13:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 13:00:00+00:00,0.480252097446902,2024-02-27 14:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 14:00:00+00:00,0.5132683814915014,2024-02-27 15:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 15:00:00+00:00,0.5990204026743592,2024-02-27 16:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 16:00:00+00:00,0.7678469133313492,2024-02-27 17:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 17:00:00+00:00,0.821070556732943,2024-02-27 18:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 18:00:00+00:00,0.7400724563269593,2024-02-27 19:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 19:00:00+00:00,0.6752601608625688,2024-02-27 20:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 20:00:00+00:00,0.6300748807389801,2024-02-27 21:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 21:00:00+00:00,0.5654734018645666,2024-02-27 22:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 22:00:00+00:00,0.5039756965073523,2024-02-27 23:00:00,Region Hovedstaden,Privat,Privat
2024-02-27 23:00:00+00:00,0.5607234432256379,2024-02-28 00:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 00:00:00+00:00,0.546720299656703,2024-02-28 01:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 01:00:00+00:00,0.5019305539059036,2024-02-28 02:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 02:00:00+00:00,0.44894712941629117,2024-02-28 03:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 03:00:00+00:00,0.41019923325907726,2024-02-28 04:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 04:00:00+00:00,0.410353846766312,2024-02-28 05:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 05:00:00+00:00,0.48284319873878007,2024-02-28 06:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 06:00:00+00:00,0.5463111057873494,2024-02-28 07:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 07:00:00+00:00,0.527815313761055,2024-02-28 08:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 08:00:00+00:00,0.5097151306359539,2024-02-28 09:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 09:00:00+00:00,0.4926295009418771,2024-02-28 10:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 10:00:00+00:00,0.4945093083452209,2024-02-28 11:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 11:00:00+00:00,0.5011409653290937,2024-02-28 12:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 12:00:00+00:00,0.496403368005924,2024-02-28 13:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 13:00:00+00:00,0.49594854368789015,2024-02-28 14:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 14:00:00+00:00,0.5196376638287675,2024-02-28 15:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 15:00:00+00:00,0.5954275304393597,2024-02-28 16:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 16:00:00+00:00,0.7593327208579009,2024-02-28 17:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 17:00:00+00:00,0.8148621170909149,2024-02-28 18:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 18:00:00+00:00,0.7347779931680894,2024-02-28 19:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 19:00:00+00:00,0.6688298518949221,2024-02-28 20:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 20:00:00+00:00,0.6225157160335684,2024-02-28 21:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 21:00:00+00:00,0.5589156077287569,2024-02-28 22:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 22:00:00+00:00,0.4939894068647076,2024-02-28 23:00:00,Region Hovedstaden,Privat,Privat
2024-02-28 23:00:00+00:00,0.5025750044821042,2024-02-29 00:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 00:00:00+00:00,0.501508210106283,2024-02-29 01:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 01:00:00+00:00,0.49521521712325833,2024-02-29 02:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 02:00:00+00:00,0.4733054643621361,2024-02-29 03:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 03:00:00+00:00,0.44717830173944284,2024-02-29 04:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 04:00:00+00:00,0.4226703484226527,2024-02-29 05:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 05:00:00+00:00,0.47547132737916675,2024-02-29 06:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 06:00:00+00:00,0.5333869359220315,2024-02-29 07:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 07:00:00+00:00,0.5073875531146799,2024-02-29 08:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 08:00:00+00:00,0.48704375824816254,2024-02-29 09:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 09:00:00+00:00,0.46154341590106696,2024-02-29 10:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 10:00:00+00:00,0.46088562127410504,2024-02-29 11:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 11:00:00+00:00,0.45104266361818546,2024-02-29 12:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 12:00:00+00:00,0.4417242992657965,2024-02-29 13:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 13:00:00+00:00,0.44311761124582544,2024-02-29 14:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 14:00:00+00:00,0.4655827150095052,2024-02-29 15:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 15:00:00+00:00,0.535469462317592,2024-02-29 16:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 16:00:00+00:00,0.6949039728257795,2024-02-29 17:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 17:00:00+00:00,0.774324625830405,2024-02-29 18:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 18:00:00+00:00,0.7093596632633783,2024-02-29 19:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 19:00:00+00:00,0.6520869505995417,2024-02-29 20:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 20:00:00+00:00,0.6257944649112744,2024-02-29 21:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 21:00:00+00:00,0.5641054052768506,2024-02-29 22:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 22:00:00+00:00,0.5075060654096398,2024-02-29 23:00:00,Region Hovedstaden,Privat,Privat
2024-02-29 23:00:00+00:00,0.5709639752527551,2024-03-01 00:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 00:00:00+00:00,0.557687968924479,2024-03-01 01:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 01:00:00+00:00,0.5202720478707663,2024-03-01 02:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 02:00:00+00:00,0.45261434980058945,2024-03-01 03:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 03:00:00+00:00,0.40136275743470207,2024-03-01 04:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 04:00:00+00:00,0.3938924791170336,2024-03-01 05:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 05:00:00+00:00,0.4602779357329408,2024-03-01 06:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 06:00:00+00:00,0.5253197977471906,2024-03-01 07:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 07:00:00+00:00,0.5127950862617957,2024-03-01 08:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 08:00:00+00:00,0.5000950146413428,2024-03-01 09:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 09:00:00+00:00,0.4898810857880317,2024-03-01 10:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 10:00:00+00:00,0.49106216340518805,2024-03-01 11:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 11:00:00+00:00,0.49657191139184015,2024-03-01 12:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 12:00:00+00:00,0.4944773529920733,2024-03-01 13:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 13:00:00+00:00,0.4960703057679101,2024-03-01 14:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 14:00:00+00:00,0.5182354691029079,2024-03-01 15:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 15:00:00+00:00,0.5716993244836084,2024-03-01 16:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 16:00:00+00:00,0.702229014349373,2024-03-01 17:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 17:00:00+00:00,0.7733266073057661,2024-03-01 18:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 18:00:00+00:00,0.6987568365316752,2024-03-01 19:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 19:00:00+00:00,0.6232659657455741,2024-03-01 20:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 20:00:00+00:00,0.5820085612999415,2024-03-01 21:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 21:00:00+00:00,0.5376008550811433,2024-03-01 22:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 22:00:00+00:00,0.489930891560557,2024-03-01 23:00:00,Region Hovedstaden,Privat,Privat
2024-03-01 23:00:00+00:00,0.4952458188326023,2024-03-02 00:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 00:00:00+00:00,0.49282719533308633,2024-03-02 01:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 01:00:00+00:00,0.47142210906011606,2024-03-02 02:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 02:00:00+00:00,0.44243181473756754,2024-03-02 03:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 03:00:00+00:00,0.4020149468323925,2024-03-02 04:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 04:00:00+00:00,0.3674026439480782,2024-03-02 05:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 05:00:00+00:00,0.37487611138815213,2024-03-02 06:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 06:00:00+00:00,0.45435039017931483,2024-03-02 07:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 07:00:00+00:00,0.5496865058725688,2024-03-02 08:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 08:00:00+00:00,0.6070446540857196,2024-03-02 09:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 09:00:00+00:00,0.6276046922499596,2024-03-02 10:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 10:00:00+00:00,0.6332207454722767,2024-03-02 11:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 11:00:00+00:00,0.6338453836255329,2024-03-02 12:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 12:00:00+00:00,0.6210386063958955,2024-03-02 13:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 13:00:00+00:00,0.6137508758712285,2024-03-02 14:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 14:00:00+00:00,0.6203149511916022,2024-03-02 15:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 15:00:00+00:00,0.6473890942479142,2024-03-02 16:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 16:00:00+00:00,0.7461783050209937,2024-03-02 17:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 17:00:00+00:00,0.7867591250157521,2024-03-02 18:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 18:00:00+00:00,0.6960241676697072,2024-03-02 19:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 19:00:00+00:00,0.6167561696351872,2024-03-02 20:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 20:00:00+00:00,0.5717160708426751,2024-03-02 21:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 21:00:00+00:00,0.5255805553007517,2024-03-02 22:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 22:00:00+00:00,0.48218500027186134,2024-03-02 23:00:00,Region Hovedstaden,Privat,Privat
2024-03-02 23:00:00+00:00,0.4965936112899476,2024-03-03 00:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 00:00:00+00:00,0.5017613224321641,2024-03-03 01:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 01:00:00+00:00,0.46589061091201417,2024-03-03 02:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 02:00:00+00:00,0.4086315317464615,2024-03-03 03:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 03:00:00+00:00,0.37557202469395423,2024-03-03 04:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 04:00:00+00:00,0.3531475909070391,2024-03-03 05:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 05:00:00+00:00,0.3617876757206664,2024-03-03 06:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 06:00:00+00:00,0.43573711712318625,2024-03-03 07:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 07:00:00+00:00,0.5320737523756613,2024-03-03 08:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 08:00:00+00:00,0.591233886472585,2024-03-03 09:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 09:00:00+00:00,0.6083848567783835,2024-03-03 10:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 10:00:00+00:00,0.6198701466108655,2024-03-03 11:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 11:00:00+00:00,0.632525152811934,2024-03-03 12:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 12:00:00+00:00,0.6275514096407248,2024-03-03 13:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 13:00:00+00:00,0.6136211877820995,2024-03-03 14:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 14:00:00+00:00,0.6127750304134021,2024-03-03 15:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 15:00:00+00:00,0.6478290770142312,2024-03-03 16:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 16:00:00+00:00,0.7703140894862714,2024-03-03 17:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 17:00:00+00:00,0.8450953285405701,2024-03-03 18:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 18:00:00+00:00,0.7597928921556202,2024-03-03 19:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 19:00:00+00:00,0.672818303566397,2024-03-03 20:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 20:00:00+00:00,0.6200768953365567,2024-03-03 21:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 21:00:00+00:00,0.5545679152840431,2024-03-03 22:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 22:00:00+00:00,0.47666517881813253,2024-03-03 23:00:00,Region Hovedstaden,Privat,Privat
2024-03-03 23:00:00+00:00,0.4861731538297201,2024-03-04 00:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 00:00:00+00:00,0.5126335485458597,2024-03-04 01:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 01:00:00+00:00,0.5043278830804874,2024-03-04 02:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 02:00:00+00:00,0.4586986077892943,2024-03-04 03:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 03:00:00+00:00,0.4154138348999678,2024-03-04 04:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 04:00:00+00:00,0.4032902716827272,2024-03-04 05:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 05:00:00+00:00,0.4697927465590759,2024-03-04 06:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 06:00:00+00:00,0.526908266686254,2024-03-04 07:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 07:00:00+00:00,0.5037123547247115,2024-03-04 08:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 08:00:00+00:00,0.47840478789415847,2024-03-04 09:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 09:00:00+00:00,0.45785506064795695,2024-03-04 10:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 10:00:00+00:00,0.4493521358292688,2024-03-04 11:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 11:00:00+00:00,0.4389378624933581,2024-03-04 12:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 12:00:00+00:00,0.42677244031132555,2024-03-04 13:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 13:00:00+00:00,0.4314188148679461,2024-03-04 14:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 14:00:00+00:00,0.4561478523622842,2024-03-04 15:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 15:00:00+00:00,0.534501373013442,2024-03-04 16:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 16:00:00+00:00,0.7078544702831305,2024-03-04 17:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 17:00:00+00:00,0.7995426389840158,2024-03-04 18:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 18:00:00+00:00,0.7286599668794782,2024-03-04 19:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 19:00:00+00:00,0.6591837792170795,2024-03-04 20:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 20:00:00+00:00,0.6125834820156982,2024-03-04 21:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 21:00:00+00:00,0.5497511202656559,2024-03-04 22:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 22:00:00+00:00,0.4870884544919642,2024-03-04 23:00:00,Region Hovedstaden,Privat,Privat
2024-03-04 23:00:00+00:00,0.5319516592508698,2024-03-05 00:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 00:00:00+00:00,0.5270099563605245,2024-03-05 01:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 01:00:00+00:00,0.49840955478390114,2024-03-05 02:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 02:00:00+00:00,0.45339860526346343,2024-03-05 03:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 03:00:00+00:00,0.41848063019623055,2024-03-05 04:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 04:00:00+00:00,0.42315645213854175,2024-03-05 05:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 05:00:00+00:00,0.5016132778237973,2024-03-05 06:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 06:00:00+00:00,0.5591994101581355,2024-03-05 07:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 07:00:00+00:00,0.5254350498577784,2024-03-05 08:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 08:00:00+00:00,0.49388641380997567,2024-03-05 09:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 09:00:00+00:00,0.4764369329809215,2024-03-05 10:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 10:00:00+00:00,0.4738556677051585,2024-03-05 11:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 11:00:00+00:00,0.4770902125731734,2024-03-05 12:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 12:00:00+00:00,0.4659642848392392,2024-03-05 13:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 13:00:00+00:00,0.4650843054408555,2024-03-05 14:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 14:00:00+00:00,0.4901153112297531,2024-03-05 15:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 15:00:00+00:00,0.5702134204942583,2024-03-05 16:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 16:00:00+00:00,0.7386852140788132,2024-03-05 17:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 17:00:00+00:00,0.8121109235874956,2024-03-05 18:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 18:00:00+00:00,0.7404113993760179,2024-03-05 19:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 19:00:00+00:00,0.6756414655098418,2024-03-05 20:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 20:00:00+00:00,0.6317135800891499,2024-03-05 21:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 21:00:00+00:00,0.5778318456801967,2024-03-05 22:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 22:00:00+00:00,0.5175753935601385,2024-03-05 23:00:00,Region Hovedstaden,Privat,Privat
2024-03-05 23:00:00+00:00,0.5507125210788475,2024-03-06 00:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 00:00:00+00:00,0.53502664920514,2024-03-06 01:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 01:00:00+00:00,0.5107344660173678,2024-03-06 02:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 02:00:00+00:00,0.4637267358968308,2024-03-06 03:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 03:00:00+00:00,0.4181570261326554,2024-03-06 04:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 04:00:00+00:00,0.413175483477302,2024-03-06 05:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 05:00:00+00:00,0.48255754696505,2024-03-06 06:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 06:00:00+00:00,0.543775060187435,2024-03-06 07:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 07:00:00+00:00,0.5310509661558183,2024-03-06 08:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 08:00:00+00:00,0.5241763656401698,2024-03-06 09:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 09:00:00+00:00,0.5176661344918894,2024-03-06 10:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 10:00:00+00:00,0.517241332988154,2024-03-06 11:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 11:00:00+00:00,0.5193866504307306,2024-03-06 12:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 12:00:00+00:00,0.5085895506815294,2024-03-06 13:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 13:00:00+00:00,0.5157830235737058,2024-03-06 14:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 14:00:00+00:00,0.5388294852865168,2024-03-06 15:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 15:00:00+00:00,0.609727276257763,2024-03-06 16:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 16:00:00+00:00,0.758550656183462,2024-03-06 17:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 17:00:00+00:00,0.8191198208207929,2024-03-06 18:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 18:00:00+00:00,0.7503940752576758,2024-03-06 19:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 19:00:00+00:00,0.6912553585442117,2024-03-06 20:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 20:00:00+00:00,0.6542348314725736,2024-03-06 21:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 21:00:00+00:00,0.5982417437746632,2024-03-06 22:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 22:00:00+00:00,0.5414985900859292,2024-03-06 23:00:00,Region Hovedstaden,Privat,Privat
2024-03-06 23:00:00+00:00,0.5634132703878116,2024-03-07 00:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 00:00:00+00:00,0.5730780063646017,2024-03-07 01:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 01:00:00+00:00,0.5620200883991852,2024-03-07 02:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 02:00:00+00:00,0.5315221988552726,2024-03-07 03:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 03:00:00+00:00,0.48334924140257873,2024-03-07 04:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 04:00:00+00:00,0.46895757259727205,2024-03-07 05:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 05:00:00+00:00,0.5382812196819995,2024-03-07 06:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 06:00:00+00:00,0.5911226155653482,2024-03-07 07:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 07:00:00+00:00,0.5630505319792389,2024-03-07 08:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 08:00:00+00:00,0.5388007034568064,2024-03-07 09:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 09:00:00+00:00,0.5107850188071524,2024-03-07 10:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 10:00:00+00:00,0.49131364650549236,2024-03-07 11:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 11:00:00+00:00,0.4754288444556433,2024-03-07 12:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 12:00:00+00:00,0.45565210501755576,2024-03-07 13:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 13:00:00+00:00,0.45263260232670527,2024-03-07 14:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 14:00:00+00:00,0.46935526482734113,2024-03-07 15:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 15:00:00+00:00,0.5364356381482986,2024-03-07 16:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 16:00:00+00:00,0.6888738761881898,2024-03-07 17:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 17:00:00+00:00,0.7835714169166317,2024-03-07 18:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 18:00:00+00:00,0.738886804745657,2024-03-07 19:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 19:00:00+00:00,0.6836070474682518,2024-03-07 20:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 20:00:00+00:00,0.6507159468773835,2024-03-07 21:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 21:00:00+00:00,0.5958723800837826,2024-03-07 22:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 22:00:00+00:00,0.5435059987830887,2024-03-07 23:00:00,Region Hovedstaden,Privat,Privat
2024-03-07 23:00:00+00:00,0.5622405988813439,2024-03-08 00:00:00,Region Hovedstaden,Privat,Privat
2024-03-08 00:00:00+00:00,0.5900130886825109,2024-03-08 01:00:00,Region Hovedstaden,Privat,Privat
2024-03-08 01:00:00+00:00,0.5638637911238167,2024-03-08 02:00:00,Region Hovedstaden,Privat,Privat
2024-03-08 02:00:00+00:00,0.5412704499750587,2024-03-08 03:00:00,Region Hovedstaden,Privat,Privat
2024-03-08 03:00:00+00:00,0.4966983375633782,2024-03-08 04:00:00,Region Hovedstaden,Privat,Privat
2024-03-08 04:00:00+00:00,0.4845451068416723,2024-03-08 05:00:00,Region Hovedstaden,Privat,Privat
2024-03-08 05:00:00+00:00,0.5533169906865486,2024-03-08 06:00:00,Region Hovedstaden,Privat,Privat
